ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist
002594.SZ,20151216,62.6,63.0,62.03,62.9,62.56,0.34,0.54,77039.28,482091.1614,63.010000000000005,62.42999999999999,62.87866666666666,-0.8125658472014976,-0.779555891177656,-0.0330099560238416
002594.SZ,20151217,62.99,64.42,62.98,63.8,62.9,0.9,1.43,146785.76,936837.0823,63.010000000000005,62.42999999999999,62.87866666666666,-0.6596718725127175,-0.7555790874446683,0.09590721493195076
002594.SZ,20151218,63.7,63.89,62.51,63.79,63.8,-0.01,-0.02,139513.04,882077.7951,63.010000000000005,62.42999999999999,62.87866666666666,-0.5331632385256384,-0.7110959176608623,0.17793267913522393
002594.SZ,20151221,63.85,64.88,62.6,63.02,63.79,-0.77,-1.21,184738.4,1181361.8677,62.95799999999999,63.064,62.87866666666666,-0.48939535447849636,-0.6667558050243891,0.17736045054589278
002594.SZ,20151222,63.1,63.26,62.05,62.82,63.02,-0.2,-0.32,104192.64,651366.0661,62.95799999999999,63.064,62.87866666666666,-0.4654815381512023,-0.6265009516497517,0.16101941349854942
002594.SZ,20151223,63.0,63.1,62.0,62.03,62.82,-0.79,-1.26,96203.18,600272.2824,62.95799999999999,63.064,62.87866666666666,-0.5044609522748189,-0.6020929517747652,0.09763199949994628
002594.SZ,20151224,63.0,64.51,62.75,63.47,62.03,1.44,2.32,211588.07,1353368.3873,62.95799999999999,63.064,62.87866666666666,-0.414379741661989,-0.56455030975221,0.150170568090221
002594.SZ,20151225,63.5,63.95,62.58,63.45,63.47,-0.02,-0.03,100884.58,638018.5736,62.95799999999999,63.064,62.87866666666666,-0.340676459937832,-0.5197755397893344,0.17909907985150242
002594.SZ,20151228,63.45,64.17,62.05,62.14,63.45,-1.31,-2.06,126179.17,797895.7182,63.169999999999995,63.064,62.87866666666666,-0.38355079522588653,-0.49253059087664486,0.10897979565075833
002594.SZ,20151229,62.1,65.45,61.3,64.55,62.14,2.41,3.88,194985.23,1241166.2875,63.169999999999995,63.064,62.87866666666666,-0.22052013717264174,-0.43812850013584426,0.21760836296320252
002594.SZ,20151230,65.0,67.0,65.0,66.0,64.55,1.45,2.25,223650.46,1478921.0734,63.169999999999995,63.064,62.87866666666666,0.025393001041976504,-0.3454241999002801,0.3708172009422566
002594.SZ,20151231,66.01,66.95,64.01,64.4,66.0,-1.6,-2.42,143745.04,938969.6476,63.169999999999995,63.064,62.87866666666666,0.09013528310708097,-0.2583123032988079,0.34844758640588885
002594.SZ,20160104,64.4,64.4,58.4,58.76,64.4,-5.64,-8.76,114880.14,709177.5866,63.169999999999995,63.064,62.87866666666666,-0.3100824193559504,-0.26866632651023636,-0.041416092845714014
002594.SZ,20160105,55.8,60.61,55.8,59.35,58.76,0.59,1.0,166704.92,983037.0613,58.498000000000005,58.529999999999994,54.26066666666667,-0.5730440675038366,-0.3295418747089564,-0.24350219279488022
