ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist
002770.SZ,20201021,1.75,1.76,1.74,1.74,1.76,-0.02,-1.1364,60493.0,10554.462,1.748,1.7450000000000003,1.7756666666666672,-0.03294807811383915,-0.03662327053459829,0.0036751924207591366
002770.SZ,20201022,1.74,1.74,1.73,1.74,1.74,0.0,0.0,49082.78,8505.176,1.748,1.7450000000000003,1.7756666666666672,-0.0321621834813286,-0.035731053123944354,0.0035688696426157546
002770.SZ,20201023,1.73,1.74,1.71,1.72,1.74,-0.02,-1.1494,71413.1,12306.505,1.7420000000000002,1.7450000000000003,1.7756666666666672,-0.03277537505436068,-0.03513991751002762,0.002364542455666939
002770.SZ,20201026,1.71,1.74,1.71,1.74,1.72,0.02,1.1628,59471.52,10273.925,1.7420000000000002,1.7450000000000003,1.7756666666666672,-0.031286845659393325,-0.03436930313990076,0.003082457480507436
002770.SZ,20201027,1.73,1.74,1.72,1.73,1.74,-0.01,-0.5747,45449.1,7852.371999999999,1.7420000000000002,1.7450000000000003,1.7756666666666672,-0.030561794473485504,-0.03360780140661771,0.0030460069331322073
002770.SZ,20201028,1.73,1.78,1.71,1.77,1.73,0.04,2.3121,157716.18,27572.346,1.7420000000000002,1.7450000000000003,1.7756666666666672,-0.026454568678560886,-0.03217715486100635,0.005722586182445463
002770.SZ,20201029,1.75,1.76,1.73,1.75,1.77,-0.02,-1.1299,84804.93,14791.427,1.7420000000000002,1.7450000000000003,1.7756666666666672,-0.02453062176027454,-0.030647848240859987,0.006117226480585446
002770.SZ,20201030,1.8,1.84,1.8,1.84,1.75,0.09,5.1429,404116.69,74267.19900000001,1.8399999999999999,1.9250000000000003,1.9866666666666666,-0.015564217516485623,-0.027631122095985113,0.01206690457949949
002770.SZ,20201102,1.89,1.89,1.79,1.84,1.84,0.0,0.0,343609.4,63236.469000000005,1.8399999999999999,1.9250000000000003,1.9866666666666666,-0.008361886926434803,-0.02377727506207505,0.015415388135640248
002770.SZ,20201103,1.81,1.85,1.8,1.83,1.84,-0.01,-0.5435,212096.7,38798.661,1.8399999999999999,1.9250000000000003,1.9866666666666666,-0.0034214639635581356,-0.019706112842371667,0.01628464887881353
002770.SZ,20201104,1.83,1.84,1.8,1.8,1.83,-0.03,-1.6393,154540.5,28043.116,1.8399999999999999,1.9250000000000003,1.9866666666666666,-0.0019049335628591457,-0.016145876986469163,0.014240943423610018
002770.SZ,20201105,1.81,1.89,1.81,1.89,1.8,0.09,5.0,327243.35,61096.96,1.8399999999999999,1.9250000000000003,1.9866666666666666,0.006484427105071688,-0.011619816168160994,0.018104243273232682
002770.SZ,20201106,1.93,1.98,1.89,1.98,1.89,0.09,4.7619,450037.6,87959.87599999999,2.0100000000000002,1.9250000000000003,1.9866666666666666,0.020162878601540868,-0.0052632772142206215,0.02542615581576149
002770.SZ,20201109,2.03,2.08,1.95,1.96,1.98,-0.02,-1.0101,660896.8,132401.894,2.0100000000000002,1.9250000000000003,1.9866666666666666,0.029054396114711167,0.001600257451565737,0.02745413866314543
002770.SZ,20201110,1.94,2.0,1.92,1.97,1.96,0.01,0.5102,301154.9,59082.05,2.0100000000000002,1.9250000000000003,1.9866666666666666,0.03648730133312439,0.008577666227877468,0.02790963510524692
002770.SZ,20201111,1.96,2.07,1.93,2.02,1.97,0.05,2.5381,394419.61,79562.621,2.0100000000000002,1.9250000000000003,1.9866666666666666,0.045883596859424,0.016038852354186776,0.029844744505237226
002770.SZ,20201112,2.0,2.12,2.0,2.12,2.02,0.1,4.9505,474936.82,99207.15,2.0100000000000002,1.9250000000000003,1.9866666666666666,0.060699684843169344,0.02497101885198329,0.03572866599118606
002770.SZ,20201113,2.15,2.2,2.06,2.1,2.12,-0.02,-0.9434,543540.6,115400.719,2.114,2.057,1.9866666666666666,0.0700205550886317,0.03398092609931297,0.03603962898931873
002770.SZ,20201116,2.08,2.21,2.06,2.18,2.1,0.08,3.8095,535356.55,113433.13699999999,2.114,2.057,1.9866666666666666,0.08290704254489278,0.04376614938842893,0.03914089315646385
002770.SZ,20201117,2.15,2.22,2.13,2.15,2.18,-0.03,-1.3761,330549.68,71741.54,2.114,2.057,1.9866666666666666,0.08966532140612427,0.052945983791968,0.036719337614156265
002770.SZ,20201118,2.13,2.16,2.05,2.07,2.15,-0.08,-3.7209,458276.1,95963.39199999999,2.114,2.057,1.9866666666666666,0.08755667582553772,0.05986812219868194,0.02768855362685578
