trade_date,score,Read_count
20200805,0.277965016,223189209232206641696236208240161171447197208192202287210377272167143203336162156171146147173141129153131195131149185110135136130267981151541399714513313285814633228315712714822413412213613913214215514813514013412712112313213732913113514221113018714721092422021714314216115813616114615626337917737715813614821019918019811161921441751731671732331911972352822672241391351231431421611581361611461562633791773771581361482101991801981116192144175173167173233191197235282199244433540342922141305
20200806,0.314177643,43140224226420028222662226022627026140022934619682110912621471862905511551502522011471653631602241583101543801471982721682421421811571542702614002293461968211091262147186290551155150252201147165363160224158310154380147198272168242142181157154162154156164154145478139249165190156152140157136142228177251161133166155160150165147252146145144168326254142162239130145214179162170188167166249174146165162149257186322211208287214186249186409187
20200807,0.226549156,187154161161149218148132139189134157327147131133138143146146152125137158346161200128125169148277135139160133138128136139132122117133366413156122140135353190296145142133258132144201144215140210177239155431159143148173160873163204172197200201188269421159190172153189612206186175197244296295277322242566273152618464142230
20200809,0.43362263,729246797
20200810,0.257290808,21348662426322421656958519018319824032762612102152482521972181871751541801842711701884311611331682371741751481495601481605051581421621631441591571461411421361551731641611461421511451661652551653902614293681052199174175148149560148160505158142162163144159157146141142136155173164161146142151145166165255165390261429368105219921218534514791652091793031682351962123071741902341821931991872162321822101912162022522442065412552133263190
20200811,0.543731135,2.517E+232
20200812,0.260696423,347585296459397292281219496217880394447367270262417210208170192184184347585296459397292281219496217880394447367270262417210208170192184184185176156171187159180163179165239159179169180244224141155175151154159161165162155161140167161431522132201137444255226140233231283360212457
20200813,0.22152136,2262342262442952852332262952183184203300186308302406258885278281244734198187205186187186223241291194184188185185213210206252184183187210312201181188160181171172243183185183245191181197177223520271250300375368206188275214182232253884300375368206188275214182232253884
20200814,0.339286386,20308312018308253458469306658302460223245263213194393194226205175186172229221158239163303173163172388160154334159180148178170170132153176177186164176173248151168234159165153253491277178224711393239438213202193200225214210206213221282207273236225188563436326280162
20200815,0.41307926,6.64205E+27
20200816,0.503415785,5.55249E+54
20200817,0.251732394,35955473150227221422421922712303654591217207263474178262329503209167171232184653207193164206189312230204154239174194295255385160166169167253223163155210155173264160163157149236308146170147151133126130135141122158146137133213122195164162198226166169167223163155210155173264160163157149236308146170147151133126130135141122158146137133213122195164162198226159243210367187186181203241240217207185230232222236206181186165159166161154180199273179234204179199219189191206309199229191184235341206167167226201180188418432291421195572
20200818,0.368340929,2.5145E+245
20200819,0.467425168,239116439024992631232220336087138053112414032468485295199226207347253258216276204258212572239116439024992631232220336087138053112414032468485295199226207347253258216276155204258212572258337285215168314199411185203211176197204329169214195185350201165186270358189185187166186179426178161172326343157170168348186199235278516391125319472113882581951892052041882332141851882031412301902112562011902062562141921872981971941664551831792401551611801852831771812191502582342181921871591811891551802101782242392741973735842215651446369
20200820,0.362913809,2.5429E+231
20200821,0.358098473,125379149598928530654437166836985831727128340053153529823027343126050231624419121921224922719513219416818413723634322123863021731512292552105315352982302734312605023162441912192122492271951321941681841372363432212386302173151229255210218177208198839184181198163201152234217263414224254210163270259206182203190185200200211211185152218199208161265209162211198275285189159167204139213147308204141209213186199179229165202199191202218201359228278217180167179224161196415265324241329362383730245163
20200822,0.454584739,3.45617E+44
20200823,0.290320422,4.7917E+28
20200824,0.456117271,3.855E+161
20200825,0.318021956,81834521619112002454324593965702022994952955503655436824754032812913132652732152542161912511712141552226339218182378227184210206178181196192170143239219196488178214208238191100017519320019219220919321621821527944218331818320720316230222520016726928425816616320919520223823322219117617318919919328316621422316523720118328720116917117418618218817120817515618624914448318321317816518818316018625822216616820019713418715319120018523419316218617920525117319218215918917520018219931221822157073719826421426384692540222019317716042915043870620432
20200826,0.359342728,6973025052782242091136770234244222586410228422313258378292271187202269217247172188147167172242305238165178156245170132646112365280364225292146341200175119170168158171189158169153122634169167187131176161137219228240171160238158125457237446403277221169191176183174183180157152272216169243224210184183185231179196137228240171160238158125457237446403277221169191176183174183180157152272216169243224210184183185231179196164212172171160188191199192199195200159167148179260220188170193212221204500239189339322318250412239179349428421
20200827,0.322252717,184182175314191221180241401366219262554253671353279227195397148278163605331604468309705192236163543192200729690625338521831629470592719040022061933037720738153627668927823122521520151218716520520019017619917720216419515220730318525428215817542202031742573052592091691602411551851831611811931801862656073176152202421961782252212415111852102041961701862072128291991882041661902111901961861941912122111861981631721621811491671743371561691591661501582433001611501661811491861632371731471611471501461611671561811611881731931593365154181169181178156455279141
20200828,0.324115621,2035643794112443044077013844556294592313342033294415742114582792622144193917403512364381882791871652522024192101651751681631671802521842471751872532151921781851841522721732001581811661391211581581652841551421511481531811781401411371221581351581361321812162411712051701981831511582462131161155150258202182208158175320214141197370226358308196592212189245155163203190193180154144157173163166172159174217164285158164162165172126198195221175160210188612180816115616015222814418513916222111993981761921992981492001792421441543721621701911522271521571447731591644261641861621771822351982631712171802281631331035
20200829,0.393655266,4.98183E+94
20200830,0.511002166,2.692E+113
20200831,0.365610623,171495265578231323226226224207200286219626210339246256281284256224205277210257228341209208264233154333036925626423525813932592621352032121992832272142322323101872111652512143622271902191592133392031841982037112242064342181864351852461264166191183169236135172201197222207225213184195192160192189189214186161327224150195237245189212159202192504214214245
20200901,0.340746218,626322266210728980495157922015526516782793373953762974626733197143163403509291229492252228232220197211168405209345440265186194607260351194313245300201259116520623525823037424336634646720527025431122122812972192992352692241375453224178383200171247198170746140175187177169175228162178141126172169160278519193179197321230189191231206195292379380780330364528202910202444
20200902,0.233212496,199158178537235229216302283253338257991377250215273331273100622723623519425416718616315919212454037719222715217815514415720578322925799137725021527333127310062272362351942541671861631591921245403771922271521781551441572057832291752881552131721662571637031904242131861881841832011542603181972322002351892792041912006409243198200193186185155165174181627200174198247182269179152231182155178305186172178204321195225222293373172215205365525309534380661190
20200903,0.348848417,225186514185436220197248223205326454670287772341673345808205190232228716153961857042124724620748427617022423720521918426115922420315929718214914318016717618121619054827819617037123623522617565215517615516817813714315016323415918524425523433519020316032422319117217618213321961541871731583461431461701651641521901541671631741621851501681991601852871851811641891941611571741771701621741531931461751771721961631941631761761622182572031561611791419317564707646625
20200904,0.317617135,102529679159116452961181384205611635442874376363823022771438314289436260378244265245239239239535237249222247260258219201177308211220192269220215204185218548235242291203198238331198237213201314261208213198348300247231179206296304206173199215250208164192163191229190186163181172251147573165221161330142173353203127390298155152158151187337155174264148148114148201154171155156176166157188522170170148560158174178193156177176168177189172188297695332233160416146498460144
20200905,0.482658591,1.5293E+124
20200906,0.311108286,2.8347E+119
20200907,0.380324311,3663127192642251911561741841872151802001921751652021971603121252613595114481753025032432602124801381872931981992262161585025958324251238324239242209205223184192220305174209338196179423238261195209208275208212211315250210314416231216236233184296778263251187226245235225211166240205399151226220217215768247383348269551490541203
20200908,0.272663269,2193331784008352203511946993314986592782064473278220295796515421240298281224215202183203409215168198160196139157185171167258163184141169361424157282171286164222157163289357952185166164303206369165164518248284340201183233206334233197209190202166198180190204178202185182166164303206369165164518248284345340201183233206334233197299209190202166198180190204178202185182166171173168186209182170181146166375150170279170185174157315198157158172169157163167173150817225170154205154166161155213332158163188345168
20200909,0.239092121,234221172248250213243334291403196290226204194197252215205227204186158239540164195248185162242362148185184221194209184203173247177169178171217180187183188185165137215136182449183181181179166168161208179178169504175125175429151164164165164158166115200123154144151146165108132674174233160307175219172195162160223177188174290156165274176169273178198202177244247276392221926389260372449184161356138325155
20200910,0.230832523,6.2313E+221
20200911,0.208158381,437248499396239414345317402439324352308275244228228387207227281273200219200179223197187176180191172207197173288328168167134191177171187176174172171277317236415515619217418016317116829316915715826143916713916715015513514317717118717617417217127731723641551561921741801631711682931691571582614391671391671501551351431481532531751451934352121331211211402981501441213511271391383742500129142155121136133129176149140137262169168141161490163122111255605500119286115108138237431132134134149
20200912,0.355141476,12411644435
20200914,0.295845125,17016723420243525119745643428230831818583703103002782872762822382432392222361862541672032672582432242362282142422332162693282622352412282292493693031573274431329336514312276265260248260307311346291245237351306166249256253270221261237195340277265258257270312579323390306262
20200915,0.230927314,513387460873499297258236398302361324269283525263261296252257228844236234307397236226250246233218233208223246242238222225471270285241216221261203233256250220234307397236226250246233218233208223246242238222225471270285241216221261203233256250220892251263326236827244222217280296257350226307210202154185309205227232181230223248250286317350
20200916,0.387715092,1.5432E+213
20200917,0.200326401,260209376246558263200218271502281302384317368314387431278279443277220222254267280205214222232277247211272207239215200232204210211192201224198375213220200241204472189180264198180207219227295224515253280287223202243220236220212381197227229220183195216217201216215307175209177185221188188556183185187208194207383204186216243194212235200236203252214229212274319512284687261176275
20200918,0.329364965,328401120329631455739729145341927622423022324127230022222045718720023121627819217221220120617133421619119418922730039810084052303392071942111962242102152632793622042112343282312122032042272332292712791992471992463662212061852293472252392462382332366561272747463
20200919,0.27011784,5.33139E+21
20200920,0.365251255,2.46294E+56
20200921,0.283544267,3.2423E+216
20200922,0.177315129,1.9556E+154
20200923,0.27350978,3713223302563192102572136052052163292371972382722852512612442892242596413073045510179152190403189305258258186181356400166169245181176219171186169179165166178150510158159158175155557301202233235171573241192184180180171162140173269266183213174166153334171226160185228187164185170177189244202215232265405196192102017116217326926618321317416615333417122616018522818716418517017718924420221523226540519619210201712092112201922402122002232141982371812082312041281359306
20200924,0.316491206,219384380192413331366524852021721424843534732745829826221724330727230425128116522318915031817620127517318215821526631718414916816934616931515916816415529815212913414518322316517317015814115821526631718414916816934616931515916816415529815212913414518322316517317015814118028321418118451465651872371942152402923822905751074
20200925,0.273969069,86558126127827138562630157244529938529630651838426625530523323958127123821642719821767320320621030618118818817730518817517220419431220150122321922422218329322819822920719450819417716519220321725819215819410181831611911601962022161891861622291724241872181822292071945081941771651922032172581921581941018183161191160196202216189186162229172424187218182276419208204188151156179195157156155166161168178165218212168174164139174217148170270154177201165176175208185176185215170181310210184199193223173233202224210158213378286224296
20200926,0.219266627,3.6862E+45
20200927,0.545571926,2.32167E+19
20200928,0.23316956,2.5113E+181
20200929,0.270317544,5.614E+203
20200930,0.380749861,5.7529E+170
20131002,0.948402736,970675
20131003,0.2226,827
20131007,0.03145771,14491450
20131008,0.285835362,8.65497E+12
20131009,0.320976996,9191085
20131010,0.195320299,1.24971E+14
20131011,0.9318,465
20131012,0.200665839,79638591690
20131013,0.278934934,907608921
20131015,0.4342,2921
20131016,0.409659573,1.62962E+30
20131017,0.650217568,1020460
20131018,0.330422537,1.06653E+21
20131019,0.715641746,7918471627
20131020,0.5698,464
20131022,0.260713811,5.92171E+16
20131023,0.299009594,6.0811E+40
20131024,0.661428982,7.21976E+18
20131025,0.398207862,1.09719E+19
20131026,0.290351598,1.6902E+167
20131027,0.334659566,9.78951E+52
20131028,0.4951,386
20131031,0.450385197,6.05111E+34
20131101,0.599896215,1.71826E+31
20131102,0.278840454,7.8922E+129
20131103,0.247592715,3.20049E+29
20131104,0.245249796,1.0572E+31
20131105,0.284842058,1.4232E+103
20131106,0.483058002,2.20011E+69
20131107,0.730312444,1.10969E+13
20131108,0.383707104,4.1239E+109
20131109,0.50872721,8.67742E+27
20131110,0.677138549,3.47164E+14
20131111,0.467768059,2.60614E+35
20131112,0.290472698,5.7879E+120
20131113,0.349765563,9.84882E+51
20131114,0.159858238,2.5561E+25
20131115,0.396601643,7.55148E+94
20131116,0.168855873,1.38594E+61
20131117,0.44135663,6.79947E+19
20131118,0.386546275,2.09712E+21
20131119,0.438499547,63097413361464106685779281414691058816123767429084582110561512102476947151779961155850111179024968727755699556125576817956499937159369546643330372160079857856914299546135128374187908196931858947151779961155850111179024968727755699556125576817956499937159369546643330372160079857856914299546135128374187908196931858
20131120,0.356566282,7.9968E+140
20131121,0.37295432,7.7815E+229
20131122,0.430541779,632102799711651372109718343080103576410908921193887725101194782479111998191046956641912620877596810875560583589511156592474012675574627228957051356501678621606742924369517542687614615138667310935185323595395057425865345795196476636466395706447565455131452647341836111212181048110857064475654551314526473418361112121810481108
20131123,0.45427933,9.18799E+69
20131127,0.550112952,7.52804E+18
20131128,0.595744252,7.9157E+168
20131129,0.40415958,6.7818E+139
20131130,0.206475871,5.2156E+152
20131201,0.933613496,7481297
20131202,0.435722029,6.40837E+27
20131203,0.353636595,1.5511E+120
20131204,0.43655398,6.44867E+76
20131205,0.429052529,1.49297E+48
20131206,0.496576407,1.08092E+44
20131207,0.615813681,1.24249E+24
20131208,0.10245527,7.27561E+12
20131209,0.518967707,1.36148E+27
20131210,0.350459002,8.57454E+57
20131211,0.378106259,1.46675E+34
20131212,0.483968899,9.68163E+36
20131213,0.472067983,1.03712E+56
20131214,0.479813528,1.05892E+49
20131215,0.343100568,1.28269E+16
20131216,0.413944089,1.07784E+15
20131217,0.547537455,9.60658E+39
20131218,0.550064588,6.57599E+18
20131219,0.345885437,7.40705E+47
20131220,0.557812117,5.91552E+31
20131221,0.444323212,4.93684E+53
20131222,0.1268,667
20131223,0.32912692,4511064699
20131224,0.377646066,8.17624E+43
20131225,0.402753451,6.18526E+41
20131226,0.396527348,4.33676E+41
20131227,0.533438335,2.23077E+34
20131228,0.337136822,8.3168E+11
20141001,0.0047,743
20141014,0.57420995,2.64035E+11
20141015,0.395953088,1.7781E+67
20141016,0.234249667,1.52238E+28
20141017,0.525016952,2.51631E+44
20141018,0.575956394,1.6788E+17
20141019,0.393893082,2.3807E+11
20141020,0.9605,2083
20141021,0.258615232,1.67117E+69
20141022,0.481952779,17453382
20141023,0.3506,1472
20141024,0.354565963,1.19114E+23
20141025,0.688831477,8.983E+38
20141026,0.2154,2163
20141027,0.3211,1164
20141028,0.498322081,1.67619E+50
20141029,0.23188097,3.03812E+36
20141030,0.429137805,2.33124E+67
20141031,0.356816514,8.73211E+89
20141101,0.471301197,2.41626E+55
20141102,0.5104,16481648
20141103,0.041124839,2.21712E+21
20141104,0.43854579,7.17827E+67
20141105,0.52179389,1.15324E+39
20141106,0.496166193,1.28991E+49
20141107,0.540913034,1.35511E+29
20141108,0.458414526,1.7062E+99
20141109,0.1087,26752675
20141110,0.421069548,1.31714E+15
20141111,0.434179305,1.64012E+31
20141112,0.563990662,2.33229E+23
20141113,0.26894906,1.19521E+31
20141114,0.512637268,1.0652E+19
20141115,0.185056486,1.15177E+27
20141116,0.427478538,2.04313E+40
20141118,0.098492338,1.73334E+15
20141119,0.228325409,1.52612E+27
20141120,0.144916289,3.16817E+17
20141121,0.340680436,8.88286E+51
20141122,0.305719131,1.77414E+57
20141123,0.5662,1513
20141125,0.33196694,2.51716E+23
20141126,0.459012509,2.03849E+31
20141127,0.418595758,9.6418E+25
20141128,0.292324437,2.54892E+38
20141129,0.371666652,3.09112E+63
20141130,0.215772936,1.56417E+15
20141201,0.479522989,1.25259E+11
20141202,0.217761465,6.17312E+44
20141203,0.382104523,1.74823E+41
20141204,0.327257659,9.10154E+17
20141205,0.582400624,1.73818E+27
20141206,0.592948499,8.60118E+39
20141207,0.218828985,1.45814E+15
20141208,0.625098717,1.38814E+26
20141209,0.33013336,1.09342E+46
20141210,0.543632855,2.41922E+33
20141211,0.515011018,1.42613E+71
20141212,0.225731127,3.52825E+27
20141213,0.219017065,2.47721E+19
20141214,0.523019417,2.2601E+11
20141215,0.656136019,3.67019E+11
20141216,0.388166128,1.34327E+36
20141217,0.675333719,2.88514E+19
20141218,0.393929882,40352571
20141219,0.0673,2444
20141220,0.274071311,2.79827E+19
20141221,0.645740374,12903681
20141223,0.414244695,20571191824
20141224,0.506183406,4.06024E+34
20141225,0.358126089,1.24622E+11
20141226,0.463691956,9.27189E+30
20141227,0.326087495,3.13322E+23
20141228,0.018570045,11722143
20141229,0.597872753,1.78719E+11
20141230,0.380936829,1.70514E+11
20141231,0.358614685,5.51713E+38
20151001,0.631053713,3.33145E+23
20151004,0.702,20752075
20151005,0.2478,12082
20151006,0.6864,10237
20151007,0.003,20332033
20151008,0.0915,18921892
20151009,0.406307847,9.47616E+47
20151010,0.117565136,1.20213E+24
20151012,0.739963762,108511967
20151013,0.48100204,1.05314E+20
20151014,0.544469229,9.14395E+39
20151015,0.222456443,1.09071E+29
20151016,0.263403194,2.11547E+28
20151017,0.698406822,2.0336E+11
20151018,0.084008017,87303768
20151019,0.8469,10227
20151020,0.526633187,8.6033E+11
20151021,0.406783496,7.67224E+19
20151022,0.50020035,8.6578E+23
20151023,0.284576276,2.32073E+11
20151024,0.094998964,3.63337E+32
20151025,0.163390126,78583424
20151026,0.371462368,3.74764E+11
20151027,0.5578,3817
20151028,0.1063,6964
20151029,0.1021,7927
20151030,0.204351047,157713276
20151031,0.276523203,5.6443E+11
20151101,0.5024,3506
20151102,0.057664676,5.09012E+12
20151103,0.280322191,5.63239E+11
20151104,0.0319,4901
20151106,0.193532979,8.25381E+19
20151107,0.03634707,29024674
20151108,0.313410282,1.19148E+24
20151109,0.476846616,4.17777E+28
20151110,0.261682388,8.22576E+61
20151111,0.156962785,7.77885E+43
20151112,0.625779569,8.21386E+44
20151113,0.17380687,8.44525E+17
20151114,0.475324244,7.98114E+16
20151116,0.444115825,9.52614E+17
20151117,0.097820019,2.85122E+12
20151118,0.542888389,1.38193E+16
20151119,0.407874204,6.85368E+35
20151120,0.146703866,6.83169E+55
20151121,0.507450704,16642028
20151122,0.4422,3397
20151123,0.146337548,5.67661E+27
20151124,0.22860678,5.62256E+43
20151125,0.679081578,5.04617E+17
20151126,0.483140458,6.30549E+51
20151127,0.669,50885088
20151128,0.410296734,5.0831E+37
20151129,0.500494072,5.92352E+27
20151130,0.209823723,3.9824E+67
20151201,0.218254902,3.4724E+155
20151202,0.32328496,3.4033E+159
20151203,0.361608995,3.1973E+136
20151204,0.576070114,2.58931E+31
20151205,0.413566111,3.3205E+99
20151206,0.202117202,3.31483E+31
20151207,0.233492129,1.85124E+51
20151208,0.299294646,2.8923E+115
20151209,0.365576949,3.6875E+143
20151210,0.296107376,4.1276E+107
20151211,0.309802742,1.2247E+109
20151212,0.511231514,2.58521E+95
20151213,0.732607905,6.40024E+11
20151214,0.356488722,1.31119E+19
20151215,0.428992661,1.1954E+139
20151216,0.332085666,1.42714E+91
20151217,0.343018885,4.9134E+148
20151218,0.456724994,5.4014E+99
20151219,0.353483558,4.6215E+157
20151220,0.277587232,4.24461E+89
20151221,0.299631199,7.1255E+111
20151222,0.221189417,5.7367E+151
20151223,0.239739287,5.4227E+107
20151224,0.359580498,4.15441E+23
20151225,0.419950057,7.88269E+57
20151226,0.328156835,9.2699E+73
20151227,0.389783656,79336219
20151228,0.53420885,1.17346E+73
20151229,0.367671645,2.1809E+184
20151230,0.242923868,3.6404E+127
20151231,0.306022662,1.63513E+81
20161001,0.3123,9856
20161003,0.983,8766
20161005,0.9431,8172
20161008,0.339984731,7.56775E+19
20161010,0.380350678,8.32675E+28
20161011,0.214271115,6.52468E+23
20161012,0.533617046,6.14468E+15
20161013,0.386169905,6.59791E+19
20161014,0.139011904,6.10754E+15
20161015,0.1824,9036
20161018,0.362401417,4.57044E+15
20161019,0.821923183,5.94742E+15
20161020,0.754707373,54833631
20161021,0.204154422,3.90531E+19
20161022,0.2259,3326
20161023,0.0911,10764
20161024,0.425132732,2.75515E+20
20161025,0.070511544,205110882
20161026,0.32877934,7.3076E+174
20161027,0.394413373,3.9133E+177
20161028,0.311869956,6.8974E+121
20161029,0.26441513,392412077
20161030,0.545231063,40672980
20161031,0.305646178,8.83929E+31
20161104,0.199931653,5.03683E+51
20161105,0.3497,6470
20161106,0.2311,6462
20161107,0.324418835,5.9718E+51
20161108,0.422496908,5.2685E+111
20161109,0.125255849,6.0484E+31
20161110,0.384192218,3.60233E+87
20161111,0.151973141,4.01837E+87
20161112,0.688027977,1.48396E+17
20161114,0.309667674,3.10832E+79
20161115,0.23683912,5.25375E+33
20161116,0.337962597,5.62938E+35
20161117,0.417058303,3.36755E+47
20161118,0.455829108,5.87034E+43
20161119,0.531687043,33372351
20161120,0.9175,3243
20161121,0.388581247,3.02116E+52
20161122,0.386782759,6.30133E+64
20161123,0.510454344,3.38211E+31
20161124,0.739333567,1.00097E+11
20161125,0.454974495,29742360242429322862301530873119193718552193186516421729188218991768247524491689183316822433159116471522146015781414145724482192190418281660154617201669144115441597148114031421145414221669136043221334185231191661444013341169114415462009187215911051179419832647263333881253
20161126,0.494379526,3.52958E+31
20161127,0.0212,5733
20161128,0.022394121,35542672
20161129,0.0063,3406
20161211,0.697972293,2.89128E+51
20161212,0.44968841,5.23152E+27
20161213,0.540487172,2.50927E+23
20161214,0.322,1098910989
20161215,0.657189175,2.78739E+31
20161216,0.537129468,3.1493E+143
20161218,0.7478,20372037
20161219,0.429775713,5.54726E+31
20161220,0.443052989,2.5473E+175
20161221,0.321075512,2.45025E+47
20161222,0.054401231,4.31538E+15
20161223,0.283170257,4.03043E+11
20161225,0.267399435,5.16268E+11
20161226,0.232365032,7.49798E+21
20161227,0.438868101,36148518
20161228,0.191898404,3.29938E+23
20161229,0.633170306,5.95057E+11
20161230,0.256074615,46783760
20161231,0.7957,5199
20171007,0.7903,9672
20171008,0.6944,6125
20171010,0.239851242,4.38813E+12
20171011,0.288634264,8.3466E+115
20171012,0.621950628,1.6667E+72
20171013,0.280699017,1.79018E+23
20171014,0.319021982,1.49619E+47
20171015,0.281379527,1.2934E+251
20171016,0.403390756,1.3831E+99
20171017,0.281890718,343435971201126014303536105138182208147642841132415451201175234003093228738571232453516934858125244063014129612868894111812221258343435971201126014303536105138182208147642841132415451201175234003093228738571232453516934858125244063014129612868894111812221258
20171018,0.328816707,1320493866841188139310701739151038771803430199916741064438339772933146819671346132449842914127970781819218214843016189815782976110015791347203117491210135220831389431815664194591014237078181921821484301618981578297611001579134720311749121013522083138943181566419459101423
20171019,0.255621553,5.0811E+118
20171020,0.284172624,6.41615E+71
20171021,0.544090187,2.87317E+31
20171022,0.319029908,3.7772E+71
20171023,0.371223903,1.12314E+63
20171024,0.307395041,12483645487664957031118325928191527479452387259812241268262612801236931421202503211931178112277971056804613981880117521801535376791104878141421137159116026936262112487590115422299785612804200608276486758608077501550812514277388639467966180583142634341143164063160
20171025,0.326595034,6.06926E+55
20171026,0.531789894,1.39113E+79
20171027,0.334101696,2.2132E+104
20171029,0.748103995,15605248
20171030,0.27165415,1.7202E+248
20171031,0.214118034,3.47919E+51
20171101,0.094823457,7.4582E+129
20171102,0.390883847,13991874720413990734798782185190673314475191999851693255628931657336132492322338836031549392523962185184613911240182312570264625281399187472041399073479878218519067331447519199985169325562893165733613249232233883603154939252396218518461391124018231257026462528
20171103,0.322365254,7.0564E+123
20171104,0.506739752,7.15463E+23
20171107,0.459961352,2.77128E+55
20171108,0.321774064,196547563392187077101302261824333901325411063316841781507385375583348229043605809817179205145527494037234915531447197230875167766814321719194135614196547563392187077101302261824333901325411063316841781507385375583348229043605809817179205145527494037234915531447197230875167766814321719194135614
20171109,0.389093615,1.8162E+161
20171110,0.414184976,1.82352E+59
20171113,0.451961137,1.44966E+15
20171114,0.327830578,143323261061651590497284316446116311908233172914462501218817542146979137219666202825972850258926641665600029161608235364023400351043871360956320118142743202110981940424418865420993105737486615178312872594181018072187302621964080715720311175291817521458246911191533112827571021120912951231133210541252163312381265182713781452
20171115,0.281887049,236120522457235560773433118813302798471232971581572732491179120832892507034463645249242518592166642301533297520651336766219947155397918010127712723251267544631151138316301386691512791664201710659543893325346829592648212512689568639571444903221748979911301162019452181375718397298188938231278804846671239966372978326761491820497682511043474134517638701332100012818841269903976162213312101795116613823238885852391780387481970346137438166927686857368887977758287531041103573084787116769101417152235426741311071516699910841023121314421458
20171116,0.459710678,147716384415106219361274535768221735283110312282260954261200104611891034357562979722330948110811351224100093998210781251170727511060234399435651122122299010189571075967107710129091106342610151176105910401263800239418911965164413911008171319571067115519281059109112161176105593920781609159018851254146081584017311378874877175983289294284097482691277811207797439137547508091314740990775766795731131322327578492868187714608351868177013473877409973711174151082525571924288727742408193621342926446013578280429791834221382544510767832380259391277811207797439137547508091314740990775766795731131322327578492868187714608351868177013473877409973711174151082525571924288727742408193621342926446013578280429791834221382544510767832380259314601290510065283030143884131364421770
20171117,0.31455294,277843914519271019942307337015901367919898097318283888137771971632601526123255542398174182421372932174512321847142382915721478640012021059114110511309186614761118289411593052172022282146147651026206210069124994103210592609250518883614926118610191748170385117386891893822325510079338808708984427146733402046
20171119,0.236499851,3.73743E+59
20171120,0.347275487,133541472570517810511213981102721690111515851423315511411004120314141114128011141027649823488991335414725705178105112139811027216901115158514233155114110041203141411141280111410276498234889917931081101110532542208014304433209618371196235612702537118311628601121127512072670122121341534116712269921963174915771080922143583917589972329100637593587313610671170365042852053155441338328186173082173724552431121458049883048301761431287737493615499024843318573411023276
20171121,0.385013023,5088108128585256178620891169111310211598128726941319123014282978181411081176135213608041079850176713497661612135912171428186214092514100533471102122956311206196211381152137589616491083242913191230142829781814110811761352136080410798501767134976616121359121714281862140925141005334711021229563112061962113811521375896164910832429
20171122,0.222306557,1.34997E+15
20171123,0.266280899,9.9416E+233
20171124,0.308143961,14658971615220038891702146219888601778195518071646301538668407270015781272265218461365123317736159819201423126911901187125813002203138412821007123513211196124818021267121842942028111811601953514099024843866840727001578127226521846136512331773615981920142312691190118712581300220313841282100712351321119612481802126712184294202811181160195351409902484
20171128,0.035220024,1.6271E+15
20171129,0.42512853,1.5231E+117
20171130,0.337059925,3.99884E+83
20171201,0.193143486,6.6183E+111
20171202,0.629420896,15802775
20171203,0.324042605,19747079
20171204,0.288230059,1.39412E+67
20171205,0.158024762,1.29481E+75
20171206,0.176505283,1.37021E+63
20171207,0.1121,1.38141E+42
20171208,0.137091671,1.29114E+31
20171209,0.32017516,14702274
20171210,0.248504992,1.84913E+88
20171211,0.226557061,2.13116E+69
20171212,0.317526897,1.79139E+52
20171213,0.348819948,1.8252E+127
20171214,0.407814543,1.4282E+119
20171215,0.242808488,3.9192E+239
20171216,0.447613069,1.09829E+80
20171217,0.388877119,1.75613E+52
20171218,0.530053255,1.1281E+155
20171219,0.245864438,1.58415E+19
20171220,0.242932179,1.33312E+28
20171221,0.377760697,21553813145025681555172015041454156514831710369915763556268618131703191016441361371827211216138024922115196420551925198821511414280212043116425263877220214532109201419781425213124541194342012883146207752192123156415751252138032564556407013531736366317211422181017211397212013631612170319101644136137182721121613802492211519642055192519882151141428021204311642526387722021453210920141978142521312454119434201288314620775219212315641575125213803256455640701353173636631721142218101721139721201363161262252019202414912967144714311623121814191819
20171222,0.395261854,2.0932E+148
20171223,0.244738468,1.46916E+27
20171224,0.308372748,1.3133E+124
20171225,0.446923949,4.4472E+198
20171226,0.160534265,3.86822E+97
20171227,0.284255355,1.8382E+247
20171228,0.186000806,2.72833E+35
20181002,0.0179,7024
20181003,0.138258991,63117964
20181006,0.4145,3317
20181007,0.6836,3251
20181008,0.528371151,1.81818E+19
20181009,0.275423454,1.98621E+39
20181010,0.328640751,1.81732E+48
20181011,0.280389248,1.79218E+59
20181012,0.375004177,3.06631E+63
20181013,0.380777819,2.45541E+55
20181014,0.304883612,1.83535E+47
20181015,0.508806412,1.62517E+95
20181016,0.291300084,2.7963E+209
20181017,0.250791289,2.10233E+87
20181022,0.334296145,21643439
20181023,0.310867388,2.27626E+35
20181024,0.349288198,4.31923E+79
20181025,0.363709974,3.75331E+47
20181026,0.588629056,3.55764E+71
20181027,0.230030157,3.78345E+31
20181028,0.297517092,3.34038E+15
20181029,0.240525863,2.2997E+193
20181030,0.3687492,6.36444E+71
20181031,0.32408486,2.56349E+67
20181101,0.518174039,3.36533E+27
20181102,0.496347624,4.35836E+47
20181103,0.587356084,4.59939E+11
20181104,0.405183597,3.61932E+19
20181105,0.501346519,3.97232E+23
20181106,0.330935914,2.45028E+27
20181107,0.450159058,2.58444E+15
20181114,0.46839384,2.13954E+35
20181115,0.332210768,2.93032E+83
20181116,0.415093292,2.63238E+71
20181117,0.312168076,3.56433E+31
20181118,0.676565996,2.88345E+15
20181119,0.308288274,3.16933E+87
20181120,0.303960065,3.40635E+63
