ts_code,trade_date,open,high,low,close,change,pct_chg,vol,amount,5MA,MACD,slowj,score,n_vol,n_amount
600559.SH,20161111,25.22,25.29,24.81,25.05,-0.15,-0.6,38451.44,96220.74,25.264,0.401404676,45.25894664,0.301973141,-0.051266379,-0.052104736
600559.SH,20161114,25.05,25.38,24.85,25.37,0.32,1.28,58538.28,147247.347,25.264,0.404493632,79.02328618,0.459667674,0.042978621,0.086094529
600559.SH,20161115,25.37,26.2,25.2,25.91,0.54,2.13,87416.85,224368.921,25.264,0.445381063,94.41909653,0.38683912,0.178473345,0.29496879
600559.SH,20161116,25.9,25.9,25.3,25.37,-0.54,-2.08,60429.77,154090.514,24.78,0.429262885,81.30546974,0.487962597,0.051853261,0.104628402
600559.SH,20161117,25.01,25.27,24.7,24.75,-0.62,-2.44,59415.56,147944.766,24.78,0.362284108,34.82909777,0.567058303,0.047094712,0.087983402
600559.SH,20161118,24.75,24.86,24.51,24.54,-0.21,-0.85,36084.81,88870.364,24.78,0.288927128,-12.34054978,0.605829108,-0.062370318,-0.072012322
600559.SH,20161121,24.54,24.74,24.39,24.63,0.09,0.37,47881,117619.98,24.78,0.235340581,-16.04938272,0.538581247,-0.007024035,0.005852463
600559.SH,20161122,24.65,24.65,24.41,24.61,-0.02,-0.08,30800.78,75491.078,24.78,0.189079433,0.106209867,0.536782759,-0.087162341,-0.108248466
600559.SH,20161123,24.66,24.95,24.64,24.86,0.25,1.02,49318.17,122329.856,24.574,0.170623213,22.01077689,0.660454344,-0.000281009,0.018608581
600559.SH,20161124,24.86,25.04,24.63,24.74,-0.12,-0.48,47726.78,118446.877,24.574,0.144646138,23.2882185,0.889333567,-0.007747616,0.008092012
600559.SH,20161125,24.68,24.72,23.98,24.3,-0.44,-1.78,51827.05,125408.667,24.574,0.087545624,21.44503532,0.604974495,0.01149035,0.02694716
600559.SH,20161128,24.35,24.79,24.22,24.38,0.08,0.33,37783.97,92336.008,24.574,0.04819285,16.41551773,0.172394121,-0.054398067,-0.062626053
600559.SH,20161129,24.3,24.94,24.26,24.59,0.21,0.86,54151.75,133827.332,24.574,0.033563835,38.7928771,0.1563,0.022397558,0.049748075
600559.SH,20161212,24.3,24.35,23,23.11,-1.03,-4.27,34809.12,82276.753,23.744,-0.287990746,41.69681371,0.59968841,-0.0683557,-0.089870303
600559.SH,20161213,23.19,24.07,22.81,23.93,0.82,3.55,43423.14,102738.872,23.744,-0.262732246,47.16779624,0.690487172,-0.02793977,-0.03445118
600559.SH,20161214,23.88,24.47,23.62,24.23,0.3,1.25,60886.82,147398.67,24.144,-0.2160171,69.04382913,0.472,0.053997684,0.086504368
600559.SH,20161215,24,24.45,23.77,24.1,-0.13,-0.54,35434.68,85005.365,24.144,-0.187325551,113.959477,0.807189175,-0.065420648,-0.082480194
600559.SH,20161216,24.18,24.18,23.7,24.04,-0.06,-0.25,28279.05,67708.132,24.144,-0.167497978,97.15880068,0.687129468,-0.09899399,-0.129327614
600559.SH,20161219,24,24.39,23.81,24.31,0.27,1.12,36771.27,89094.647,24.144,-0.128516284,83.83233533,0.579775713,-0.059149531,-0.071404879
600559.SH,20161220,24.35,24.39,23.86,24.04,-0.27,-1.11,28471.92,68420.04,24.144,-0.11804896,78.50964737,0.593052989,-0.098089068,-0.127399499
600559.SH,20161221,23.86,24.11,23.75,23.86,-0.18,-0.75,30764.11,73404.022,23.444,-0.122861751,70.15487098,0.471075512,-0.087334392,-0.113901
600559.SH,20161222,23.72,23.97,23.32,23.47,-0.39,-1.63,29539.97,69393.918,23.444,-0.156343434,34.32773008,0.204401231,-0.093077908,-0.124761871
600559.SH,20161223,23.53,23.65,23.2,23.38,-0.09,-0.38,17718.82,41432.36,23.444,-0.187973318,17.18490729,0.433170257,-0.1485413,-0.200492299
600559.SH,20161226,23.26,23.35,23.01,23.33,-0.05,-0.21,17303.94,40124.474,23.444,-0.214601024,4.896786171,0.382365032,-0.150487866,-0.204034546
600559.SH,20161227,23.37,23.41,23.14,23.18,-0.15,-0.64,17139.53,39887.33,23.444,-0.244983402,1.077534389,0.588868101,-0.151259258,-0.204676822
600559.SH,20161228,23.21,23.29,22.93,23.19,0.01,0.04,19924,46078.033,23.386,-0.265197706,3.619029645,0.341898404,-0.138194865,-0.187910067
600559.SH,20161229,23.19,23.23,23.01,23.19,0,0,16726.09,38688.801,23.386,-0.278012927,10.30770724,0.783170306,-0.153199068,-0.207922889
600559.SH,20161230,23.21,23.62,23.12,23.35,0.16,0.69,32472.63,75919.25,23.386,-0.272121571,28.08641975,0.406074615,-0.079318225,-0.107088815
600559.SH,20170103,23.3,23.41,23.2,23.32,-0.03,-0.13,21424.59,49952.845,23.386,-0.266797899,37.08580204,0.229334827,-0.13115428,-0.177415617
600559.SH,20170104,23.27,23.91,23.25,23.88,0.56,2.4,53261.35,126060.202,23.386,-0.214914134,87.12548545,0.481164113,0.01821991,0.028711763
600559.SH,20170105,24,24.01,23.53,23.64,-0.24,-1.01,35614.88,84415.321,23.346,-0.190960595,96.15372948,0.34270985,-0.064575172,-0.084078256
600559.SH,20170106,23.66,23.84,23.54,23.67,0.03,0.13,31280.79,74155.256,23.346,-0.167624226,99.18157316,0.509080609,-0.084910193,-0.111866375
600559.SH,20170109,23.68,23.68,23.36,23.45,-0.22,-0.93,27160.62,63649.589,23.346,-0.164980357,49.48506017,0.210368703,-0.104241527,-0.140319677
600559.SH,20170110,23.36,23.58,23.07,23.12,-0.33,-1.41,32741.25,76544.064,23.346,-0.187353617,13.75435264,0.372619241,-0.078057893,-0.105396584
600559.SH,20170111,23.09,23.17,22.84,22.85,-0.27,-1.17,29076.67,66837.143,23.346,-0.224285902,-18.5739158,0.394743701,-0.095251655,-0.131686581
600559.SH,20170112,22.87,22.98,22.67,22.69,-0.16,-0.7,18274,41693.313,22.638,-0.263429021,-29.12562071,0.684553028,-0.145936463,-0.19978554
600559.SH,20170113,22.7,22.82,22.61,22.7,0.01,0.04,15117.06,34324.074,22.638,-0.290296946,-12.40443084,0.579509993,-0.16074844,-0.219744214
600559.SH,20170116,22.61,22.64,21.6,22.49,-0.21,-0.93,33450.13,74323.996,22.638,-0.324791224,28.50252273,0.284610961,-0.074731915,-0.111409364
600559.SH,20170117,22.4,22.55,22.16,22.54,0.05,0.22,15108.67,33918.155,22.638,-0.344126728,52.14250132,1.1194,-0.160787805,-0.220843595
600559.SH,20170118,22.54,22.87,22.28,22.77,0.23,1.02,23093.96,52558.274,22.638,-0.337006375,71.41497425,0.633718619,-0.123321799,-0.170359134
600559.SH,20170119,22.76,22.8,22.49,22.56,-0.21,-0.92,13385.2,30250.342,25.462,-0.34433936,60.07501115,0.642710967,-0.168874116,-0.230777414
600559.SH,20171108,24.79,24.79,24.79,24.79,2.25,9.98,2148.78,5326.826,25.462,-0.157743945,91.86413261,0.471774064,-0.221594026,-0.29827968
600559.SH,20171109,27.27,27.27,27.27,27.27,2.48,10,2322,6332.094,25.462,0.181383323,119.5635383,0.539093615,-0.220781299,-0.295557035
600559.SH,20171110,30,30,30,30,2.73,10.01,4637.8,13913.4,25.462,0.662792057,131.9433653,0.564184976,-0.209915848,-0.275024004
600559.SH,20171113,33,33,33,33,3,10,6208,20486.4,36.906,1.271727196,109.9887767,0.601961137,-0.202548662,-0.257221845
600559.SH,20171114,36.3,36.3,36.3,36.3,3.3,10,8535.15,30982.595,36.906,1.997568376,100,0.477830578,-0.191629958,-0.228794197
600559.SH,20171115,39.93,39.93,38.93,39.93,3.63,10,544218.67,2167943.658,36.906,2.833055701,100,0.431887049,2.321731695,5.558900994
600559.SH,20171116,39.92,39.92,37.6,39.25,-0.68,-1.7,407707.92,1595060.129,36.906,3.401109238,96.96738022,0.609710678,1.681239928,4.007316689
600559.SH,20171117,38.89,38.9,35.54,36.05,-3.2,-8.15,291242.64,1080644.499,36.906,3.552135693,80.52014378,0.46455294,1.134799058,2.61408547
600559.SH,20171120,35.75,36.35,33.75,36.31,0.26,0.72,170392.82,603578.459,34.048,3.650721826,67.73657755,0.497275487,0.567786462,1.322011003
600559.SH,20171121,35.77,37.44,35.7,36.26,-0.05,-0.14,137499.13,501702.147,34.048,3.682369401,58.48238549,0.535013023,0.413453286,1.04609159
600559.SH,20171122,35.87,36.78,33.6,34.29,-1.97,-5.43,176433.22,614176.882,34.048,3.50804919,42.50908249,0.372306557,0.596127281,1.350715523
600559.SH,20171123,34.07,34.1,31.77,31.85,-2.44,-7.12,149247.23,491094.174,34.048,3.136851882,-2.658929681,0.416280899,0.468573936,1.017361205
600559.SH,20171124,31.95,32.29,31,31.53,-0.32,-1,110498,349785.172,34.048,2.784753115,-28.9077029,0.458143961,0.286767282,0.634643221
600559.SH,20171128,32,32.85,31.52,31.74,-0.26,-0.81,103813.96,332398.768,31.374,2.253633131,4.615726558,0.185220024,0.255406582,0.587554292
600559.SH,20171129,32.11,32.53,31.21,31.63,-0.11,-0.35,91035.36,290444.793,31.374,2.014675333,11.6884716,0.57512853,0.195450952,0.473927131
600559.SH,20171130,31.24,31.89,30.38,30.89,-0.74,-2.34,96097.1,299195.188,31.374,1.745467082,6.518327601,0.487059925,0.219200018,0.497626495
600559.SH,20171201,30.91,31.65,30.46,30.61,-0.28,-0.91,87526.79,271454.497,31.374,1.492321392,3.029698923,0.343143486,0.17898917,0.422494259
600559.SH,20171204,30.82,32.13,29.89,31.16,0.55,1.8,154162.51,479824.612,29.81,1.320856007,13.16636152,0.438230059,0.49163583,0.986838988
600559.SH,20171205,30.99,31.64,29.88,30.01,-1.15,-3.69,117838.37,361163.34,29.81,1.079726647,8.739483928,0.308024762,0.321207401,0.665459584
600559.SH,20171206,29.7,30.23,28.77,29.47,-0.54,-1.8,107834.37,318310.457,29.81,0.835426134,17.12015014,0.326505283,0.274269855,0.549397841
600559.SH,20171207,29.53,29.7,28.81,29.07,-0.4,-1.36,74961,218204.06,29.81,0.60259324,6.188101607,0.2621,0.120032018,0.278272025
600559.SH,20171208,28.89,29.65,28.78,29.34,0.27,0.93,77699.37,226816.501,29.81,0.434845608,14.45053164,0.287091671,0.132880115,0.301597758
600559.SH,20171211,29.15,30.53,29.1,30.04,0.7,2.39,117215.94,351439.92,30.508,0.35430435,28.57128318,0.376557061,0.318287036,0.639124901
600559.SH,20171212,30,30.38,29.49,29.81,-0.23,-0.77,72261.12,215565.342,30.508,0.268816991,40.95976452,0.467526897,0.10736451,0.271125383
600559.SH,20171213,29.88,30.9,29.55,30.86,1.05,3.52,103482.72,313504.985,30.508,0.282536958,69.11681612,0.498819948,0.253852445,0.536382814
600559.SH,20171214,30.95,31.51,30.51,31.04,0.18,0.58,107097.25,332688.188,30.508,0.304425399,79.30423943,0.557814543,0.270811378,0.58833815
600559.SH,20171215,30.89,31.42,30.59,30.79,-0.25,-0.81,66814.14,206829.457,30.508,0.298162208,91.74721927,0.392808488,0.081807946,0.247465317
600559.SH,20171218,30.71,32.25,30.7,32.19,1.4,4.55,110619.24,351234.242,32.158,0.401538201,103.5346329,0.680053255,0.287336125,0.638567848
600559.SH,20171219,31.8,32.98,31.7,32.7,0.51,1.58,115089.16,373304.971,32.158,0.518638614,106.8021791,0.395864438,0.308308444,0.698343692
600559.SH,20171220,32.55,33.52,32.31,32.59,-0.11,-0.34,113136.23,372925.843,32.158,0.595698613,100.8333702,0.392932179,0.299145535,0.697316871
600559.SH,20171221,32.72,33.12,31.73,31.92,-0.67,-2.06,103877.52,334375.261,32.158,0.595837373,66.07056336,0.527760697,0.255704798,0.592907379
600559.SH,20171222,31.88,31.88,31.03,31.39,-0.53,-1.66,78827.38,247435.086,32.158,0.546876717,35.58705798,0.545261854,0.1381726,0.35744065
600559.SH,20171225,31.38,31.83,29.95,30.16,-1.23,-3.92,88358.84,271094.997,30.578,0.404165358,2.945082879,0.596923949,0.182893047,0.421520598
600559.SH,20171226,30.16,30.6,29.71,30.51,0.35,1.16,50005.53,151025.579,30.578,0.315668818,-5.635120428,0.310534265,0.002944,0.096327404
600559.SH,20171227,30.56,30.69,30,30.15,-0.36,-1.18,37811.3,114164.445,30.578,0.214018608,-9.362769818,0.434255355,-0.054269838,-0.003506427
600559.SH,20171228,30.5,31.25,30.01,31.1,0.95,3.15,74392.03,229094.615,30.578,0.207722648,24.48463605,0.336000806,0.11736248,0.307767749
600559.SH,20180103,30.66,31.04,30.35,30.9,0.17,0.55,52312.29,160833.021,31.19,0.139149577,34.25816885,1.0759,0.013767036,0.122889649
600559.SH,20180104,30.9,31.86,30.79,31.8,0.9,2.91,89742.8,283762.419,31.19,0.197021025,80.41621874,0.632960846,0.189386418,0.455828746
600559.SH,20180105,31.8,31.94,31.27,31.55,-0.25,-0.79,53379.88,168084.584,31.19,0.22017363,110.0676701,0.407750404,0.018776038,0.142529612
600559.SH,20180108,31.67,31.81,30.61,30.97,-0.58,-1.84,72725.53,225755.411,31.19,0.189536227,100.4310101,0.389266514,0.109543465,0.298723927
600559.SH,20180109,30.8,31.48,30.58,31.09,0.12,0.39,62317.36,194543.304,30.69,0.172945256,52.03284828,0.500901656,0.060709603,0.214189789
600559.SH,20180110,30.88,31.26,30.21,31.21,0.12,0.39,71999.39,220831.925,30.69,0.167548396,40.33290566,0.488253615,0.106136505,0.285389273
600559.SH,20180111,31,31.12,30.43,30.58,-0.63,-2.02,52814.68,161743.547,30.69,0.111154293,32.21964673,0.3351331,0.016124189,0.125355697
600559.SH,20180112,30.32,30.63,30.12,30.32,-0.26,-0.85,48675.98,147623.37,30.69,0.044963423,11.00483613,0.527722498,-0.003294086,0.087112941
600559.SH,20180115,30.25,30.99,30.22,30.25,-0.07,-0.23,62894.64,192322.418,30.69,-0.01299197,-16.53023692,0.306667233,0.06341813,0.208174793
600559.SH,20180116,30,32,29.37,31.74,1.49,4.93,178136.45,550244.918,31.952,0.060609838,52.5029917,0.449913924,0.604118628,1.177563692
600559.SH,20180122,31.71,32.5,31.71,32.38,0.46,1.44,93243.98,300855.299,31.952,0.295860075,89.94691021,0.167374091,0.205813527,0.502122701
600559.SH,20180123,32.34,32.34,31.53,31.93,-0.45,-1.39,77960.75,248494.936,28.898,0.308046541,70.34372835,0.334846302,0.134106478,0.360311123
600559.SH,20180124,31.78,31.82,30.91,31.25,-0.68,-2.13,84914.91,264841.2,28.898,0.259838827,57.20712876,0.423644813,0.166734548,0.40458296
600559.SH,20180201,29,30.26,28.13,28.15,-3.1,-9.92,104552.2,308017.992,28.898,-0.028185324,0.137995974,0.414577612,0.258870314,0.521521971
600559.SH,20180202,28.13,28.5,26.7,27.57,-0.58,-2.06,67835.89,186315.053,28.898,-0.299791877,-22.66993105,0.284100733,0.086601872,0.191904587
600559.SH,20180205,27.28,27.3,25.3,25.59,-1.98,-7.18,106572.73,278350.365,28.898,-0.66712132,-29.36978665,0.264894423,0.268350394,0.441170866
600559.SH,20180207,25.92,25.92,24.05,24.37,-0.7,-2.79,54603.41,135847.957,25.582,-1.285388908,5.006778884,0.363988837,0.024516692,0.055220688
600559.SH,20180208,24.42,26.54,24.42,25.75,1.38,5.66,72700.35,186473.785,25.582,-1.393030057,17.68083117,0.472458906,0.109425324,0.192334493
600559.SH,20180209,25,26.16,24.8,26.05,0.3,1.17,80062.51,204503.093,25.582,-1.43755768,25.83651103,0.533608524,0.14396768,0.241164648
600559.SH,20180212,26.1,26.85,26.1,26.67,0.62,2.38,45398.14,120479.966,25.582,-1.406602882,42.60603039,0.444011718,-0.018673311,0.013598382
600559.SH,20180213,26.78,27.2,26.29,26.3,-0.37,-1.39,41638.63,110932.486,26.926,-1.395836554,45.74880936,0.746117783,-0.036312473,-0.012259788
600559.SH,20180214,26.2,27.29,26.2,27.21,0.91,3.46,37484.83,101141.771,26.926,-1.298901834,71.84722802,1.0028815,-0.055801595,-0.038776731
600559.SH,20180222,27.5,27.67,27.01,27.35,0.14,0.51,38589.43,105208.766,26.926,-1.196985438,102.265621,0.494644147,-0.050618947,-0.027761777
600559.SH,20180223,27.3,27.48,26.5,26.85,-0.5,-1.83,47823.99,129003.884,26.926,-1.14338159,110.9901203,0.407451389,-0.007291519,0.036684362
600559.SH,20180226,26.99,27.1,26.31,26.92,0.07,0.26,39481.22,105762.864,26.926,-1.082770238,95.35562022,0.638792104,-0.046434777,-0.026261071
600559.SH,20180227,27.04,27.45,26.83,26.93,0.01,0.04,25793.83,69885.49,26.414,-1.022145728,73.57391283,0.815078463,-0.110654339,-0.123430509
600559.SH,20180228,26.51,26.93,26.12,26.49,-0.44,-1.63,32671.21,86619.054,26.414,-0.998099224,60.30177901,0.446319118,-0.078386512,-0.078109717
600559.SH,20180301,26.7,27.05,26.43,26.61,0.12,0.45,27081.26,72407.093,26.414,-0.95831237,31.21600838,0.637101472,-0.104613875,-0.116601059
600559.SH,20180302,26.81,26.81,26.16,26.23,-0.38,-1.43,22666.5,59833.195,26.414,-0.946532786,-8.74819545,0.454048889,-0.12532739,-0.150655909
600559.SH,20180305,26.49,26.49,25.71,25.81,-0.42,-1.6,25871.54,67185.66,26.414,-0.960021341,-24.59458024,0.1609,-0.110289733,-0.130742665
600559.SH,20180306,25.91,26.15,25.3,26.12,0.31,1.2,31980.36,82371.094,26.16,-0.934919539,4.587586546,0.791480438,-0.081627896,-0.089614792
600559.SH,20180307,26.05,26.39,25.8,26.2,0.08,0.31,29841.63,78077.101,26.16,-0.898216765,42.6597199,0.64934782,-0.091662556,-0.101244542
600559.SH,20180308,26.18,26.29,25.86,26.13,-0.07,-0.27,29766.89,77732.363,26.16,-0.864808988,60.65003702,0.519502191,-0.092013227,-0.102178222
600559.SH,20180309,26.3,26.53,26.04,26.18,0.05,0.19,40959.81,107418.344,26.16,-0.824790826,50.53193207,0.359616997,-0.039497413,-0.021777408
600559.SH,20180312,26.38,26.38,25.52,26.17,-0.01,-0.04,55165.91,142863.295,26.16,-0.78483596,48.2365766,0.389210481,0.027155873,0.074220865
600559.SH,20180313,26.03,26.09,25.63,25.72,-0.45,-1.72,31479.6,81500.473,26.178,-0.780485727,33.59719047,0.538429914,-0.083977401,-0.091972762
600559.SH,20180314,25.6,26.03,25.6,25.88,0.16,0.62,26443.49,68358.689,26.178,-0.755419468,33.00964409,0.2671,-0.107606214,-0.127565661
600559.SH,20180320,25.9,25.98,25.5,25.7,-0.35,-1.34,25052.1,64286.132,25.11,-0.578751928,4.61579518,0.563669574,-0.114134446,-0.138595679
600559.SH,20180321,25.94,26.4,25.65,25.7,0,0,26473.5,68853.094,25.11,-0.575748573,-19.74925023,0.409703653,-0.107465411,-0.126226626
600559.SH,20180322,25.7,25.84,25.1,25.17,-0.53,-2.06,25374.79,64510.004,25.11,-0.609113481,-16.17303901,0.495001802,-0.112620424,-0.137989349
600559.SH,20180323,24.5,25,24,24.61,-0.56,-2.22,38494.43,94157.412,25.11,-0.67298498,8.421039849,0.368412951,-0.051064675,-0.057693005
600559.SH,20180326,24.38,24.59,24,24.37,-0.24,-0.98,21879.12,53030.099,25.11,-0.734502707,13.26120852,0.500298416,-0.12902168,-0.169081254
600559.SH,20180327,24.57,24.96,24.23,24.53,0.16,0.66,28810.49,70635.019,24.248,-0.761566422,22.89621479,0.354510285,-0.096500539,-0.121400502
600559.SH,20180328,24.39,24.39,23.47,23.77,-0.76,-3.1,41049,97943.332,24.248,-0.834718149,10.95702215,0.433038951,-0.039078945,-0.047439308
600559.SH,20180329,23.76,24.46,23.41,24.4,0.63,2.65,28225.23,67838.589,24.248,-0.832261887,24.45556602,0.504827373,-0.099246507,-0.128974288
600559.SH,20180402,24.36,24.72,24.2,24.21,-0.12,-0.49,17685.6,43166.039,24.248,-0.822027987,40.18412796,0.315657971,-0.148697164,-0.195796843
600559.SH,20180403,24.2,24.45,23.81,24.14,-0.07,-0.29,17880.86,43247.753,24.738,-0.814789801,32.98686774,0.427573965,-0.147781028,-0.195575531
600559.SH,20180404,24.22,25.5,24.15,24.95,0.81,3.36,62897.77,157561.912,24.738,-0.735218119,62.47364373,0.496203563,0.063432816,0.114030255
600559.SH,20180409,24.98,25.24,24.56,24.81,-0.14,-0.56,32107.08,79359.665,24.738,-0.675665171,84.32023978,0.327865918,-0.081033341,-0.097770876
600559.SH,20180410,24.72,24.95,24.53,24.84,0.03,0.12,19678.14,48494.348,24.738,-0.618913828,95.69465721,0.651728078,-0.13934841,-0.181365776
600559.SH,20180411,24.97,25.3,24.89,24.95,0.11,0.44,26344.27,66130.188,24.738,-0.558622447,78.22583645,0.293105484,-0.108071742,-0.133601281
600559.SH,20180412,24.9,25.36,24.79,25.07,0.12,0.48,30271.27,75946.17,24.24,-0.495446892,79.37267411,0.353792615,-0.089646738,-0.107015906
600559.SH,20180413,24.95,25.37,24.51,24.56,-0.51,-2.03,23893.26,59145.077,24.24,-0.480988018,57.90857815,0.666135146,-0.119571581,-0.152519592
600559.SH,20180416,24.4,24.77,24.21,24.3,-0.26,-1.06,14946.09,36446.36,24.24,-0.484919235,25.7278484,0.551097575,-0.16155061,-0.213996264
600559.SH,20180417,24.4,24.55,23.69,23.73,-0.57,-2.35,18329.35,44190.89,24.24,-0.527943189,-19.05507202,0.368412459,-0.145676768,-0.193021161
600559.SH,20180418,23.97,23.97,22.8,23.54,-0.19,-0.8,33824.9,78971.542,24.24,-0.570791664,-5.164738157,0.578386864,-0.07297354,-0.098822059
600559.SH,20180419,23.45,24.09,23.41,23.95,0.41,1.74,22604.91,54087.638,23.546,-0.565151106,28.0180795,0.588016029,-0.125616362,-0.166217041
600559.SH,20180420,23.97,24.3,23.71,23.75,-0.2,-0.84,17429.48,41734.152,23.546,-0.570245812,55.32050555,0.398874715,-0.149898848,-0.199674932
600559.SH,20180423,23.59,23.91,22.47,22.6,-1.15,-4.84,42420.38,96965.73,23.546,-0.659476755,26.26621545,0.788922214,-0.032644597,-0.050087023
600559.SH,20180424,23,23.29,22.85,23.27,0.67,2.96,27632.75,64010.969,23.546,-0.66842434,10.28989348,0.445935292,-0.102026351,-0.139340924
600559.SH,20180425,23.39,24.18,23.05,24.16,0.89,3.82,30511.04,72428.262,23.546,-0.596820034,35.77291769,0.614627925,-0.088521766,-0.116543725
600559.SH,20180426,24.16,24.16,22.93,22.96,-1.2,-4.97,32507.67,75910.258,23.57,-0.629644922,47.93415225,0.597338426,-0.079153822,-0.107113169
600559.SH,20180427,23.01,23.67,23.01,23.39,0.43,1.87,26237.22,60980.117,23.57,-0.613884991,52.40604057,0.533370561,-0.108574007,-0.147549612
600559.SH,20180502,23.3,23.3,22.68,23.07,-0.32,-1.37,43328.6,99791.641,23.57,-0.620068693,25.14435825,0.30183034,-0.02838334,-0.042433392
600559.SH,20180503,23.07,23.85,22.88,23.77,0.7,3.03,44047.53,102731.588,23.57,-0.562006707,65.79170867,0.647094156,-0.025010208,-0.034470908
600559.SH,20180504,23.77,25.13,23.55,24.66,0.89,3.74,75424.24,184972.866,23.57,-0.439114762,90.0373255,0.675677985,0.122205483,0.188269439
600559.SH,20180509,26.07,26.23,25.63,25.97,0.18,0.7,41866.06,108393.53,26.022,0.039342502,92.33610001,0.533213785,-0.035245399,-0.019136237
600559.SH,20180510,25.96,26.87,25.92,26.62,0.65,2.5,60009.48,158842.212,26.022,0.19687299,88.27477478,0.620324575,0.049881312,0.117497789
600559.SH,20180511,26.6,26.98,25.91,25.96,-0.66,-2.48,56360.59,147981.404,26.022,0.265401173,82.961706,0.552562008,0.032761166,0.088082632
600559.SH,20180514,25.94,26.89,25.88,26.12,0.16,0.62,39123.84,102422.046,26.488,0.328830363,79.12777123,0.488987687,-0.04811156,-0.035309264
600559.SH,20180515,26.17,26.8,25.85,26.53,0.41,1.57,41816.74,110200.555,26.488,0.407484796,78.02883486,0.404815407,-0.035476802,-0.014242133
600559.SH,20180516,26.42,27.46,26.4,27.11,0.58,2.19,56151.19,152061.643,26.488,0.510732744,92.14211109,0.451665027,0.031778686,0.099133455
600559.SH,20180517,27,27,26.04,26.39,-0.72,-2.66,42427.09,112121.069,26.488,0.528368797,73.27199116,0.579271986,-0.032613115,-0.009040658
600559.SH,20180518,26,26.4,25.89,26.29,-0.1,-0.38,35882.22,93619.578,26.488,0.528187713,35.15006052,0.477131984,-0.063320845,-0.059149662
600559.SH,20180521,26.7,26.7,25.9,26.03,-0.26,-0.99,29186.62,76278.791,25.844,0.501285864,-2.575567065,0.386929291,-0.094735783,-0.106115043
600559.SH,20180524,25.53,25.95,25.46,25.61,-0.01,-0.04,17033.01,43747.769,25.844,0.371951926,3.135095191,0.324422676,-0.151759037,-0.194221299
600559.SH,20180525,25.5,26.11,25.34,25.75,0.14,0.55,22241.46,57416.935,25.844,0.336160132,9.470025161,0.500213534,-0.127321625,-0.157200051
600559.SH,20180528,25.9,28.33,25.6,28.33,2.58,10.02,121819.22,333915.079,28.788,0.510099209,82.20463266,0.560504277,0.339885063,0.591661033
600559.SH,20180529,29,29.7,28.4,28.54,0.21,0.74,160747.13,466868.676,28.788,0.657315304,112.1827126,0.55920486,0.522530063,0.951749435
600559.SH,20180530,27.7,29.65,27.26,29.04,0.5,1.75,129730.52,371896.855,28.788,0.805050817,129.2513705,0.512188157,0.377003917,0.694529984
600559.SH,20180531,29.06,30.46,28.55,29.56,0.52,1.79,157156.77,465330.722,28.788,0.953105127,86.97436584,0.378386704,0.505684532,0.947584077
600559.SH,20180601,29.31,29.52,27.83,28.47,-1.09,-3.69,105196,300867.81,28.788,0.97128893,66.78313742,0.456265094,0.261890945,0.502156586
600559.SH,20180604,28.67,30.5,28.02,30.36,1.89,6.64,127292.76,374785.943,24.066,1.12523591,83.07765637,0.474813822,0.365566244,0.702354722
600559.SH,20180605,21.56,22.96,21.21,22.05,0.51,2.37,180997.51,403134.415,24.066,0.570120456,25.96823775,0.412286906,0.617542372,0.779133058
600559.SH,20180606,21.9,23.26,21.66,22.97,0.92,4.17,257628.21,585557.937,24.066,0.202094156,6.701231562,0.555701258,0.977084258,1.273204644
600559.SH,20180607,22.84,22.87,22.12,22.52,-0.45,-1.96,165857.67,372889.106,24.066,-0.124446042,-32.31701891,0.428821668,0.546508092,0.697217373
600559.SH,20180608,22.4,22.96,21.9,22.43,-0.09,-0.4,128228.9,286900.368,24.066,-0.386043677,-1.274837308,0.501369023,0.369958499,0.464327493
600559.SH,20180611,22.43,22.87,22.02,22.28,-0.15,-0.67,116105.3,260468.659,22.636,-0.598565544,10.52505681,0.576873785,0.313076048,0.392740473
600559.SH,20180612,22.1,23.49,22.05,23.19,0.91,4.08,226588.65,521118.163,22.636,-0.685657427,16.87597177,0.592043382,0.831450433,1.098677473
600559.SH,20180613,23.02,23.27,22.65,22.91,-0.28,-1.21,116079.08,266036.614,22.636,-0.768414231,20.942471,0.488911812,0.312953027,0.407820592
600559.SH,20180615,22.65,22.83,22.07,22.16,-0.48,-2.12,73255.7,163452.334,22.636,-0.935496018,35.02671132,0.488810737,0.112030958,0.129983735
600559.SH,20180619,21.8,21.82,19.94,19.94,-2.22,-10.02,139891.4,290568.273,20.96,-1.172020602,15.40983933,0.545658131,0.424677525,0.474261561
600559.SH,20180620,20,21.37,19.5,21.21,1.27,6.37,127352.99,264297.454,20.96,-1.242664985,36.31443607,0.466442602,0.365848836,0.403110292
600559.SH,20180621,21.11,21.88,20.81,20.86,-0.35,-1.65,99772.45,211841.855,20.96,-1.311771952,28.38108307,0.541679693,0.236444311,0.261040778
600559.SH,20180622,20.7,21.43,20.7,21.31,0.45,2.16,72092.32,152819.919,20.96,-1.315069183,59.24533556,0.494384569,0.106572521,0.101187152
600559.SH,20180625,21.78,22.2,21.33,21.48,0.17,0.8,106262.11,230906.373,20.96,-1.289104686,56.11250348,0.494514553,0.266893003,0.312674671
600559.SH,20180626,21.5,21.9,20.31,21.18,-0.3,-1.4,103398.27,218125.98,20.204,-1.278003105,52.67685867,0.4669128,0.253456215,0.278060555
