ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj,score
600196.SH,20200731,57.1,62.8,57.01,62.23,59.0,3.23,5.4746,1560381.38,9308410.929,69.51400000000001,66.23899999999999,57.821999999999996,6.0956661839206125,4.151392235384175,1.9442739485364384,94.75553895225771,90.3783488803154,103.50991909614227,0.35882250200000004
600196.SH,20200803,62.6,68.45,60.36,68.45,62.23,6.22,9.9952,1522937.13,10023860.603,69.51400000000001,66.23899999999999,57.821999999999996,7.0697273046934095,4.735059249246022,2.334668055447387,95.81955430198734,92.3745989421384,102.70946502168522,0.41357341700000005
600196.SH,20200804,70.0,74.58,63.65,67.28,68.45,-1.17,-1.7093,2187965.03,15169642.845,69.51400000000001,66.23899999999999,57.821999999999996,7.6589805781798574,5.3198435150327885,2.339137063147069,91.11827776847043,93.8977903409052,85.55925262360094,0.45370705100000003
600196.SH,20200805,64.58,74.01,64.01,74.01,67.28,6.73,10.003,1767912.34,12297662.82,69.51400000000001,66.23899999999999,57.821999999999996,8.570230515205658,5.969920915067362,2.6003096001382957,91.35228725779908,92.76337310941898,88.53011555455929,0.39949849299999995
600196.SH,20200806,76.0,79.19,70.07,75.6,74.01,1.59,2.1484,2071433.62,15605290.863,69.51400000000001,66.23899999999999,57.821999999999996,9.31334393577908,6.6386055192097055,2.6747384165693737,87.47581603438907,89.98212702021955,82.46319406272816,0.452646008
600196.SH,20200807,73.02,75.2,68.18,69.7,75.6,-5.9,-7.8042,1793633.59,12727049.83,62.964,66.23899999999999,57.821999999999996,9.31876506089183,7.174637427546131,2.144127633345697,84.62214846226007,87.81675058481609,78.232944217148,0.340123292
600196.SH,20200810,68.1,68.1,64.1,64.4,69.7,-5.3,-7.604,1566318.42,10311421.247000001,62.964,66.23899999999999,57.821999999999996,8.79402360551416,7.498514663139738,1.2955089423744257,68.10279643053438,80.06692030906119,44.17454867348076,0.314824624
600196.SH,20200811,63.38,65.95,61.5,62.11,64.4,-2.29,-3.5559,1395208.58,8847267.537999999,62.964,66.23899999999999,57.821999999999996,8.100006526736628,7.618813035859115,0.4811934908775129,47.428455522278455,66.71780013835765,8.849766290120042,0.341350482
600196.SH,20200812,62.0,62.7,56.68,58.56,62.11,-3.55,-5.7157,1514843.01,8939593.837000001,62.964,66.23899999999999,57.821999999999996,7.1807623023184775,7.531202889150988,-0.35044058683251045,27.71611471395791,47.749122222256936,-12.349900302640135,0.309585106
600196.SH,20200813,59.62,61.38,57.68,60.05,58.56,1.49,2.5444,1369694.92,8159746.752,62.964,66.23899999999999,57.821999999999996,6.497585063218013,7.324479323964393,-0.8268942607463812,16.556843724990372,30.5671379870756,-11.463744799180073,0.324890268
600196.SH,20200814,58.6,59.47,56.23,58.2,60.05,-1.85,-3.0808,1074156.81,6206964.289,57.01600000000001,55.178,57.821999999999996,5.7407073395556125,7.007724927082636,-1.2670175875270235,10.634368980930427,18.302442473292924,-4.7017780037945665,0.222806962
