shijian,score,Read_count
2020523,0.46257284412829147,8712580587581491141410161652693682107713487841505469519699505413074101252697523472451454312530449291191243510381351146463385475837931086840229345433087125805875814911414
2020524,0.27037051334029844,1619599514790274055005422826725847394276126683250913172188236571723009163171128445493651418478303213331819773961610102487488516745195094476695425094654610161959951479027405500542282
2020525,0.3875773609990029,3393197308473937116624346810036943599052894515772252132752304982430240195301342214224402319186481241190178298170212202481270232248375236257254347347264228634241346226314212257620233215302227210212286221222200210216191281221285542209652640101972185481672328450814304299399339319730847393711662434681003694359905289451577324337274446502408364505327247403286175648813505723436190192852395
2020526,0.45498881815863307,1992191781852401732182051742055472062562962411811922312351845362826491992253252872342362171961982622293362742262002417312791901991882222251821972162382352952401801922122751502453025681891842461922404293111922043872033291993605412272513712093258044324103154373001321432121114333868734592661665643915578537240257422633257230222380842518101537534726033328429125429821521520321023019037220231117717520819824618417218716720319921917818524017321820517420554720625629624123418660620025422426221420223531121418120925116919718922018019122126732621618920821727822023125235825019422523221126222931922334183003266585002291
2020527,0.3124879027319123,2112573841364115159434338031551534761253532174964902902304572102843492914203345545353296276215192345554823502632581294243197246429386295262318485261533257402423499530221253343225304317244211257222220184195183202201176323265240279262190218236214532133275263356231211736241212229213202220242247197181201196195198182198207214186326229154108981792171822292302331972292162302132402382212163922102392243162412512933115068277312297381184310239198224213219244380180223237196206189194203168184300198285289186221211169280196219192207232323265225409219199180211218202237147198198191246193904175344209190175334192266195197200239197230220184195183202201176323265240279262190218
2020528,0.17143762356318715,33729920119547938812502502103914513222732162192863303288833382222202374112833754902381306250189203241220161167632928267123989120434155765722814516717618815217416417034318415418817117317917151121619020225220217132026221517918417416830020528781831721902732411811691521672002022111791751871881785152002182081822062342462441702812082282161971871811802842111871851852261762881591573041711951241181521321792451551581521751571491812223421901361861501751711312001621271551741592151611521481842544901511501731411571861341401341611541461611601361631522991461691441672281451671761881521741641703431841541881711731791493132735563142328535006616303253350195170181213195188175190192234177177162185169192232519416218716019920538320018820122319927211771931833091962211962192302601863451752005202212972532382322132382242452392762033062935046231493132735563142328535006616303253350
2020529,0.5477498941852262,1249718557399543300487443656172641385111584635664822812062486952052221952213482012151982302512882343022192814342572181922112082422102062301902672052641922552392261952812412282432282902393242923393972042041249718557399543300487443656172626120924872433133363983662542822893461226988384783201942721882291822302171921972172381932292073101802072172971892011992031911961861982101801872131931822391783181991891821801932021562062081982422311896152081771942752031842082032622031931922292022081892612092487243313336398366254282289313848
2020530,0.5500407937798758,5854794611572125048657839115383743899108314252618189412531261303328041365829714478730577585479
2020531,0.6358060051029708,36359354211843661690509092841853913473478035994886474861272290268647508406
2020601,0.391051891898526,3442032222082073872152132092132162012192572283832342081942142062142302062322463922131845776783262440258213274022260749526949824231524927238323237136419020620238422331326422617720620325222026524827720620034127172222202482272673614404012712158922112862809122813223314293303018471433102560399992028547614372133351273424380185527833822221022721631739719123722817620523721623819934420322220820738721521320921321620121925722838341640222863154252881579161924351581
2020602,0.47475706460182465,2143571963053402342092942013702824580204235236267238235173031022803782584061135247736238424323181194242157283171812282363592163952981783202802471801983931912193302173299992982371754151963931931882132282151712041881922182274622112451891801907372400387722957745151246737031296300342515517278435632725924738428730524337929531522835418925324044822223249021332926726122620522422425740121435719630534023420929420137028245802042352362672183102115642053242482445384468177652423423155
2020603,0.4231626147932987,3042992272221801721741761582131972261901971781991811801901905604173175197176176204171204169158214221209574227196203213306204208321290183184167196199221210203193181239212210219201198370355204210193253174182196195187205193212292197452934727552945734013023914476298299320144224826140539747739991252152912524536062672923742711701861864573571143590190165158669180240174205184172169245148184404349316277304299227222180172174176158213197226190197178228312299278
2020604,0.49097281870337695,21350524521022520340724222629223620021620925530423727836829453932942439322814521026920220193781961982615462032393632672011607817419524024721420319819018427526128619019920222722551651130033823120122520563536123222322132418521245622273101239639309146128126593896445543873092614042632013532212734324802123782892942222182644983342235062135052452102252034072422262922362002162092551961842135486964192
2020605,0.4465856530589023,3014163484284073133113292922882362294712412161841811891982012604012486552102102052022131841922852092672832772052232062293702952131912552202245461267206222367358232270613241211351222312313347227242249248210290303198271206246239217317323312557112731539548143348574030141634842840731331132929228823622947124121618423826226722423145921823256060725123920324228623322637917498044024966681449245517874455
2020606,0.239135824924481,3934464583714096962882882518622822554984814145782614634617514693610404557658471484
2020607,0.45109800693477486,11331654403311124759258613045891678970973997925
2020608,0.22391676947182612,247107462056943768032075043015252982825192303073012062022344232562452472252431862022703333542223001821992243082552772181242409320304262225230228249231286214205219200177372217213215223231224208359271262238305243832224241331213231226211280247107462056943768032075043015252982825192303073013122132204732513340
2020609,0.4579970716392865,12152452002174812253694112052652744917423875553822344252561270252343240573225225326236555223186203225462196198228195170215294257182586198221815185193177182161168319186183233174191364209231123417327626592293841802072452002174812253694112052652744912041774461922141832551681732032071801931921961681831792912632162034891992051962122402171862702141943352022202181982071841792181882041844342672182175067286622667724462532832471812082462
2020610,0.49411014204133313,21125861247238228937320865389122785284407201109502107314452842194395533425725652332775586333523871302224109551836330547940038388319621739134818523528125861720140717297073224441912654403271862991972121702931801686584361186208182158155197646284198203554259184172251367301329296189227940755520119321321623222152551932032151871856901962162127832203012022164792073941922121972014071729
2020611,0.5024740059413396,25922522326723449132923188755736273730351439251326956830885355335151834144352121556651723548352049619489595122554932253582312942274192375405412253072072534052632932441882093994762657022075303681902852152153882371882652171285190216359241232263324308294353248282325245241259225223267234491329231887557362737303514392513
2020612,0.4612493599042321,4213313821731901742002041993701861671701922511732321832521901841945441926312871932261792044712441963685061891842571771901802102042543502842894711791971781802511771702105371981823302182201811037211198200263229228372219202809207226226191196896442418289127738938736929025326423423426024924225922323325322523722429121554676662242282063022302195931455951331032221335728664432425929966662452252533193702752861167209202192983527219262206194943177173190174200204199370186167170192251173232183252
2020613,0.41512892797103323,6189333875704714248161100150612658357464942991491812858
2020614,0.614158112567643,11822637103475814765116856614741005620833521495743963517116458748619019571796463695
2020615,0.4092833288801573,8111216925357821045530559927023979683361065328472376846357366876248300102910775278369578373716410151584931241428028163203372752782382742621862632481842162062052336362294364671942052403452022281818113362675991377291462262082242352152152532292302862382801407305294219031040499263862663993641874243821922025324325322040320221126220025463442632722922643212642432202824722382232162202112265492056472187792721962272082112082052332234342592012211842922912932063362672292253012221377247225206229223226208224235215215253229230286238280294
2020616,0.5167171969967823,3637310845512457492713305827968105034124033425722821258934761725722123322328721688826821817323521725613262762232571603343168133558433151183296364193236213196210214244229237292481235298272204210261169216267344321205188314479199239221226231244195197202258217212196379245234251212315266295234267267239249228223266430735240242222259238210256132627622325716033431681335584331511832967005
2020617,0.5638392990223828,4111115260968143955963524741335417763233415407265108729210843361198866357495055274307211782655456262219354345238261453218231894316118230044337463951227827923731219220828451722117720820516581851961592903531791889992302934113524741335417763233265292520109819420318120844517922118221620622023420720529364944055253230221219264325366201196257304712705188813243162292582249249243115158723372443563032445812672433084793501721663312491746533563232141419848777857725022734824332311875353803973542019062182102361721751992025418101901773093352282462023452524313631915117371098515326194203181208445179221182216206220234207205815238124
2020618,0.379244477566376,1954576141613303566461941962021873072732322482131451811512601701891982953432631441572041331751502263703114212942592799382258180197159284182190583313174327151243227227198264163196478142335146146388414127187155406327151158520397200442339275438431512617365833511485431474300742663436267129231247724425732260840926332256619545761416133035664619419620218723224821337658747624817435693804222188791206238203212214404306188184197543122920318819231221650519619723530220022517781062264022563792152202252103111812121901561252668195105643519132082251962182352213451151376100748474365872744762481743380422
2020619,0.2999645711672413,7194335192703587795391052277279245396575315165166176160191176249202199216184225229406291143163158218272182230184204186208349175191750345194192169160183344237150181168410178164179169164172215161182326184152184166502617415023518721520419117540224918119517815715622216120926722927233750921354021417832236218117017116617518421016916316418521319616719819532217116516515216529624723417816918620513918016514518918114914338561573073802511793063746621391342171431651661761601911762492021992161842252294062911431821941742152216242002122022001861822342031852282152052353063741856277327269372395
2020620,0.3366300731452456,5678394448103385110355411271452772833641789406463576375361533572531331254
2020621,0.5502167643559119,69925525823849310693511001390862321511199258357444394669781987014876966761138272699255258238
2020622,0.3306850027060644,238212223207248221240239546191210273177488195190217212181195226181188205293199176577234217237180196182196180167175171153190177174197370217173181177238262287188148219212324314192199193295186228188626304205264580188201391200175330189211152278435495746578314408157334538025237924772860039225842545275139331534314463552755575812534382963252542482101984103772742642342582382122232072482212402395461912102731774881951902462292253182318812763473672909317268189199838520349434318521417323418625223322919021933822722147219825323399922221532922121321834416152194551952312012081812721991851841781732431972092052811801752011942014095225459229305735219572752462292253182318812763473672909317268
2020623,0.3963454716952656,125173199210152418418016317015515832417126625220559524219615831417110033204321268230189220567021521059924817215617524423028219884819018721118525116723623421516316517618418718816416916116315917522616117918128518417538719817819017620118383390029024227325833030236428986657203023444413164532945633673143307009407962482282061963851941981681641962182091951801801851661872472002832962301661601441382441604721562111701951681242041581251731992101524184180163170155158324171266252495430036048131023612731327176283
2020624,0.3249506269567567,3263274863755782274931224243756271645071417145335018125916917523876022518618720419823025222317017717818525018721220418720924719620916317245220116617524764831981701961961681501901851814841821711991631521581911431622051841581642035363917376607643514481901833352991825642021741761877632493671611991895043052551401681882353093072222702192561932152652242151871621743922042582263332042351911661902598061682133542565352082201964583102734332561714533501812591691752387602251861872041982308882
2020625,0.46085082601248695,279689461641325464476440611041529719626135644081176418406117521572863665504432
2020626,0.4971635608027156,3132696542784779459612233611543165068114284184934138804619544321015682576853756493341920971107387313269654278477945961223361154316506811428418
2020627,0.24659322043957344,42420645287401107111554037801513465375928409533630102029277913446623611143422366914179411787497351616
2020628,0.30114878197102485,3973933894345838345457742775873953111339061776110351710507858199494399608775989
2020629,0.3259493965863749,285239222186167215277418189207206188166164274192325198182188194224281835216211261363316182237305198205203185341199404279283291146020625928221622021836320975792202402302262062132073552412286162682682792458932878575362916123487254446697334584196661567135229199509204891084262230541560674283143039752112657314715884323977731624540449331141352633427121461129428121819966121437128523922218616721527741818920720618816616427419212470
2020630,0.3677481108572271,18516417719721124818817120439017321917618929115119315416215317112316228517323323653126520518427323519238418940419819820122222420421623236419821840928823422221521019826612105842151982001862001922012256712582952062322342872591831961856546537407317962983506342803543068443503639636934156192612194326532172483942724195822332172321721821902242011821733171614732157302061562502072781891851751641771972112481881712043901732191761892911517695990117846652072266884413017123479304
2020701,0.2492299687313354,18832759023749931080753223435123547528518772895172272353407267722573511465317484248396188446213548347231228179356240185261159183159153224175342187169293187231188201228171171180380186190171170173181170193161171184294218197317204206193175183243186247216213298200239187198183200173169196796181175295211289206222202181171187175280190238192169159191185184287362177243195249193245428226222220318187210167173261185449172179186173171154157166175265246115962318616423316015217114755124393517316143318214413815615215015220711813913214817935624018526115918315915322417534218716929318734117960464258211271296
2020702,0.43936893256444887,5143453045615802522063911623121815722159764988514615361279621142433468904432983624123045325656573482103431297287265375362312281273210302271437235314274505226292194302209508212221237230181193287562221215172173183228183160163514345304561580252206391162312181572162303197309317155340179174199178251435246235281230561457212216224234259275317944020345137030422729823931625422321134818118219318720619219517118620719719119316829917321627018319521717718124818364021928818045334614203932121992561912211501502472392904241481311491374951561361451653975711411931481391422681811593252182653832119891591563491541461371504801441426511611491391481553141481481581601741571975136141170176161138139146162303197309317155340179174199178251435246235281230256225370518453128519163821058311439221930329927397096746012479783549490020142618920861962534691852562131288192189181339235183180669019724421119733021125721821919926218225521021936929129420030521821419916418317918519319622218136221322221123920524019817020418623223597227190263237804256225184531285191610583114392219303
2020703,0.37421405151277304,208557202175208173183820182208167185336201196289180155207177196268174438211197224395184336277187174178185170189157156166341198216393183292391359238193300200290212210275396241281219220214226349230247364245223220207208214187245226210302125779251547421373854824004139653013713376142764065273322561361761631041966739533570631630418526120119220855720217520817318382018220816718533620119628918023518525220824924942217619823118725223823320420433122120218319021120017820915415757921316619221519448120428923718921919921920441952406654245535152623032352562973036053675491222238508233235185252208124104509649582197328
2020704,0.39117401377179994,32933411997502222103224676496553851323619810433465661360846
2020705,0.3607153805044891,3276167920844915601052324808
2020706,0.41387638987126896,9562464022345162764772595391571607502296566249664236604345335646470407446266321499427228259221441186201196361224794244387312173140199166161152215230188272161319617526717533520819637519319920017519519018722019219120018817918724016117217123222218711931721991871685962729622721042816162771956102554092362535487341862221328400715163172301168266156159154175157181174166182919724124917317817514014920514312215916214718116015415114514327016815315214513016312217213532119823119222728124319518920120318415620320819519219821019117816616115221523018827216131961752671753352081963476
2020707,0.3714950464101763,1723451381882641791561441791671841591551581722281711621483681471551531342511581501731392411816331611301545291711443002882442291511501671521501581731782931461421792431511402511461574147185181185158172234165177197167166170178179200188312211158910473961235239813230557549319383855497328893653320415501277351363468176995209267343480320376236415220200172345138188264179156144179167184159155158172228171162148186191200159172291161165172173179209217190505187302642171278033655115714215376641701521701581511651381471571621992251721751251561621532371351461461761641731542561961651691761971691821801691631551711461553923131762091961861721882031721761611661861912001591722911611651721731792092171907234
2020708,0.29885791322363253,1758193444445403922791011536326225264243390289217359705240339718221210206345138259127111138124274125554139142147212161429152165185169181153563442150187546213141160147213158150449180312175262406160212168169180214191371163197176180186192842207176137598157172185161211225179202187797191384967163181195186177166165172194252536189161152179155157152147141144127547144138134132137243153142148402148155170220160144158242147157181179155161145240160164133146291152265181292244149143243145250129141113138378138259127111138124274125554139142147212161429152165185169197105662731753691922035742522746511237244221147959543242147110021
2020709,0.4392832750011666,12816016430523414514317916719614813012713813213122713243533037611151213012951339512711281192241651391281262272461281211342131281332061202051331671241291281334101274572891452241521171187139159148277243538164263318225153639187189281239210256247874824110384652349915905033743714132485652846952411923312652031782121932551691964983242881681651801931803151721771551511521851741541531431511281381433621501401281601643052341451431791671961481301271381321312271322652612241992102372832131421391541303231391461231301311421201571291461373932321240717118162834516726820818552630525014912738264120616313561774023176151166262197189230176329228176224212189210257193202192216225217252211205217208254222210181221194220236216439202276198214192496203198238219206235196201200239899201228445202230438265261224199210237283213142139154128130323139146123130131142
2020710,0.3725263273931587,6104019219263474536325400216181177324178215272189192537167168156144214162197256356319157797243224454261157195160153986429152302144168183316123135114115322714715319787814570717915315919018049213228218060361441401812261480335507632311738726237232924753244535345967132584346103064019219263474536325400216181177324178215272171160251162176206154171180201251173255253181173164165163170149141164104817314925515919419217215818314015419615215616217413218614415022418320818031816522218023123817043220322657206238199313337233265180327234198503156146146312261181242159165165194231148169184140180161149174174166314171179159227162180181261154146179171181170160180179163258175179274152221150164178154177159149175165176209177191182166177251171160251162176206154171180201251173255253181173164165163170
2020711,0.16847984526967286,681867744459253833058650861482330598610652743193108263315033610274091036347466585411378609118225731245614166
2020712,0.6496995748585411,1552204186526223808882272529
2020713,0.4974877125298075,219193898292411585277397601757555205336462992508808513294222698165072536368027079554823036154303174574632951199341383121044816616528319418327918436421922852840021367928258923019418417021120420318457818325824876119317820916620197724421122262818924680164184199186186173187186179617242390215502134726636116073317828017026576923572002231723771262121801661711591661791803151633071446491621682081671493632881811552062661691461801591562592484236421412301971813621611561592402121352380399283726173152297145152791166165283194183279184364219228528400213679282589230
2020714,0.4065421807909605,367178398965264656491286356297588252694409632223225662031222577630395527079656011847229410986221172171187459537185190172452175151388192173173383167191160188148144165164240170318164400170604146165156169706274329405202196207267204177238161296207321183277207181324492240185828237925430118321365318817918320416216115515718615316244823088623711861713163004732093441891106201317161174255189160528616146757023072271891972351813701391871581592151662622041381372257204141149210144166176149201168174270221172171187459537185190172452175151388192173173383167160272193217187530526297915477315118726715715414653318715077110021691303148515174296201233220134331818415717619218618345615717017721623219421817316317519019915721618821616514688208178172177279181185212253190312345326307116833725921427322023792721932171875305262979154773151187267157
2020715,0.44874556175654867,163722430910353614421882091742986772732031531514667002062813232782171502072762751851462593632511721522972252181774691841556022961301762522751401823311693381061671781361451372771421331571221251851313126107190103128117164489118237222019639898241951545017247111333764215633772243872768499318763139747323229511473843423292144493882142211000262919063342455418813072171637224309103536144218820917429867727320315315146670013557145167150280132168229128166155286140433166148157142135166144142121170129132130123337141132120122130111115133175250156120124111142127171159187139593150156302158172152148227151159333148121707199144141163134145384886139121167260353134218154229205137455129221180300152123124141910714014414012714830915347317612126411639913513514325315318749324715926134338514920212814783963835834219918518016214516715028013216822912816615528614043316614815714213516614415682578301792502983166296156175174148179577163778420319924830819920831627148771829118315240875280551731481374107251898116317815310913112411521381361571835851851322002991341351662962631241351332572401641791595137141357119116015416620618982017318015014818136214614514916313413814815114815214415682578301792502983166296156175174148179577163778
2020716,0.19791926998883003,220114833240133562995122352272144733392547936981691473256583398303213608118129361140321228138128137159526714318113412515114914814127014910811215015311518612812621461843911201711387511561201541481662141511441681501971251241193262981382253586876140129603139123321142330126213013412212914537223523214015413519214715014337914446213426377514814333532927358722321417920932109141781150173184198165191180284745825514914118129528928540715613214515514514513614712635533032281841171521541883452196081181293611403212281381281371595267143181134125151149148141270144188130149635112156403134914612513954322213618614915636247724915824463529738124018435415916019017741615516334921819220526322737117919523620422216515514317515217718417316216820814315517315314325814219717832022015424321117720870295208101216214819167917080616227122838217114714714931324220324411802541601260168145235149193166143191151140155535212139203157169200314149317153144153147142218104322715314113921314418813014963511215640313491461251395432221361861491563623231821691971702621831541692032171955682207545280529288235282342231241460252405262572206513265324205235491875292586308279739215290378255230170309334915121335437817627153833322724861122212104417112915140173385434175771092222991211992211711391541571871522441612023391831851841711501772501396961721601671832551441531741551521421511621481281642031181521351241262306371661581402443012271839371542993372422773231821691971702621831541692032171955682207545280529288235150165944150130815954045977730728472
2020717,0.3759479715509837,25429112418521224214015413718611715111914112714939119013922116128189129132128637105131238631512912622113722133325225516131651191171764625195227143531236229235189195353177210231189181135188513914018113411151731412131387031531921574112145412365502769310625756982200340100386260746524462944333629831035733250733137917124969927121939622022724823714933421438116333615142132029815122923643725013925429112418521224214015413718611715111914112714939119013922116128161159230120210287106177115434170794564135132474314154415826425811332214512312215971598324115110120144245158192720491137147162267504141146125153146165147199219153147141141123144149300143133151151153144168144145138156236216266894227281204203257196159212950233304181196178380170481017423216316614516216173815934806161159230120210287106177115434170794564135132474286010335175174599
2020718,0.5761532003859763,20917941510316339364422206130727709720837587814690149164536321912559615566316084347146301103598867113739794840947242659030491009935414944822447
