ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj,score,Read_count
002594.SZ,20180329,55.71,56.3,54.51,55.99,56.19,-0.2,-0.36,140042.22,776010.8879999999,58.672,57.076,54.37833333,-1.365663858,-0.439566036,-0.926097822,22.75193738,26.10106855,16.05367506,0.24134355600000001,277428
002594.SZ,20180330,56.88,56.98,56.01,56.3,55.99,0.31,0.55,80900.5,456258.468,55.48,57.076,54.37833333,-1.613520399,-0.6743569079999999,-0.939163491,14.47456839,21.78224825,-0.140791309,0.5680314470000001,1173707
002594.SZ,20180402,56.5,56.56,55.6,55.67,56.3,-0.63,-1.12,83266.11,465170.811,55.48,57.076,54.37833333,-1.839578711,-0.9074012690000001,-0.9321774420000001,15.33323499,17.51991359,10.959877800000001,0.543761051,610475
002594.SZ,20180403,55.0,55.0,53.7,54.27,55.67,-1.4,-2.51,123634.18,669731.88,55.48,57.076,54.37833333,-2.107406975,-1.14740241,-0.960004565,12.56422707,14.12401015,9.444660896,0.746035254,2269257
002594.SZ,20180404,54.55,55.35,54.35,54.82,54.27,0.55,1.01,81536.62,447590.12,55.48,57.076,54.37833333,-2.249353256,-1.367792579,-0.8815606770000001,10.68609206,12.86118471,6.33590677,0.59900191,3541155
002594.SZ,20180409,54.9,56.98,54.9,56.34,54.82,1.52,2.77,119840.61,672904.833,55.48,57.076,54.37833333,-2.213677514,-1.536969566,-0.676707947,17.67209232,13.64080382,25.73466934,0.451101039,352893
002594.SZ,20180410,56.33,57.75,55.88,56.66,56.34,0.32,0.57,108469.48,615247.9870000001,55.842,54.533,54.37833333,-2.1349722730000003,-1.6565701080000002,-0.478402166,28.15943632,18.839206899999997,46.79989516,0.7049486859999999,302221
002594.SZ,20180411,56.7,56.87,55.8,56.13,56.66,-0.53,-0.94,74569.37,418713.52200000006,55.842,54.533,54.37833333,-2.091257658,-1.7435076180000002,-0.34775004,42.29228645,29.37460503,68.12764929,0.461669835,39423
002594.SZ,20180412,56.15,56.39,55.8,55.9,56.13,-0.23,-0.41,52437.63,294093.347,55.842,54.533,54.37833333,-2.051523897,-1.8051108740000001,-0.24641302399999998,49.26004183,39.90392153,67.97228243,0.58138755,536892
002594.SZ,20180413,56.21,56.4,55.47,55.6,55.9,-0.3,-0.54,41333.47,230903.158,55.842,54.533,54.37833333,-2.020945892,-1.848277877,-0.172668015,52.40845044,47.98692624,61.25149883,0.291325141,56111
002594.SZ,20180416,55.5,56.07,54.7,54.92,55.6,-0.68,-1.22,53046.59,293221.747,55.842,54.533,54.37833333,-2.0282030580000003,-1.8842629130000002,-0.143940144,43.78600823,48.4848335,34.38835769,0.56791433,424687
002594.SZ,20180417,55.12,55.3,53.51,53.59,54.92,-1.33,-2.42,72272.99,391578.011,53.224,54.533,54.37833333,-2.116872312,-1.9307847930000002,-0.18608751899999998,26.30794316,40.83413394,-2.7444383969999997,0.714306365,231998
002594.SZ,20180418,54.2,54.3,51.98,53.45,53.59,-0.14,-0.26,92047.01,488104.45399999997,53.224,54.533,54.37833333,-2.173386716,-1.9793051780000002,-0.194081538,19.16228412,29.752078499999996,-2.017304647,0.5642260179999999,1758957
002594.SZ,20180419,53.36,54.2,53.03,53.87,53.45,0.42,0.79,51362.94,276457.848,53.224,54.533,54.37833333,-2.159392169,-2.015322576,-0.144069593,20.03967605,21.83663445,16.44575926,0.724004949,339320
002594.SZ,20180420,54.0,54.0,52.1,52.26,53.87,-1.61,-2.99,58543.71,309786.715,53.224,54.533,54.37833333,-2.252252371,-2.062708535,-0.18954383600000002,21.02830734,20.07675584,22.93141034,0.6809396120000001,955345
002594.SZ,20180423,52.24,53.19,52.1,52.95,52.26,0.69,1.32,53926.05,284605.142,53.224,54.533,54.37833333,-2.244296662,-2.099026161,-0.145270502,19.148239899999997,20.07207443,17.30057085,0.211401122,91910
002594.SZ,20180425,53.86,54.19,53.6,53.84,54.08,-0.24,-0.44,44870.94,241713.28,52.532,51.526,54.37833333,-2.021757993,-2.087303554,0.065545561,36.476387,26.56380889,56.30154321,0.317191228,166411
002594.SZ,20180426,53.91,54.1,52.5,52.53,53.84,-1.31,-2.43,52535.81,278828.63399999996,52.532,51.526,54.37833333,-2.024411896,-2.074725222,0.050313326,34.34673098,31.62997259,39.78024777,0.223726442,68523
002594.SZ,20180427,53.11,53.38,52.54,52.96,52.53,0.43,0.82,41996.09,222444.77399999998,52.532,51.526,54.37833333,-1.969118949,-2.053603968,0.08448501800000001,28.34898434,33.05736744,18.93221814,0.587428677,248410
002594.SZ,20180502,50.8,50.81,48.89,49.25,52.96,-3.71,-7.01,140008.05,693760.452,52.532,51.526,54.37833333,-2.199312579,-2.08274569,-0.116566889,16.53994962,26.41188831,-3.2039277669999997,0.583354126,1300438
002594.SZ,20180503,49.26,49.78,48.58,49.61,49.25,0.36,0.73,73997.93,363859.03799999994,50.52,51.526,54.37833333,-2.3258823730000002,-2.131373026,-0.194509347,18.16660608,21.01851335,12.46279154,0.489234705,597334
002594.SZ,20180504,49.1,49.45,48.96,49.25,49.61,-0.36,-0.73,49590.69,243739.61,50.52,51.526,54.37833333,-2.427258908,-2.190550203,-0.23670870600000002,12.30823498,15.67159689,5.581511159,0.43533627799999997,335328
002594.SZ,20180507,49.88,50.8,49.0,50.36,49.25,1.11,2.25,74919.73,375182.085,50.52,51.526,54.37833333,-2.39047689,-2.23053554,-0.15994135,20.66647213,17.0471044,27.9052076,0.537072,782320
002594.SZ,20180508,50.37,52.35,50.36,51.88,50.36,1.52,3.02,81143.48,418570.268,50.52,51.526,54.37833333,-2.2131636059999997,-2.2270611540000003,0.013897547,34.16518122,22.37996278,57.73561811,0.7037834559999999,492365
002594.SZ,20180509,52.0,52.02,51.21,51.5,51.88,-0.38,-0.73,46744.31,240992.24399999998,50.52,51.526,54.37833333,-2.079335095,-2.197515942,0.11818084699999999,47.53416518,34.12193951,74.35861652,0.066492345,6858
002594.SZ,20180510,51.65,52.35,51.16,51.84,51.5,0.34,0.66,41669.91,215527.482,52.64,53.419,51.22566667,-1.9236650640000001,-2.142745766,0.219080702,56.64380377,46.11438339,77.70264452,0.328198228,63843
002594.SZ,20180511,51.83,53.4,51.32,52.95,51.84,1.11,2.14,92193.43,485080.674,52.64,53.419,51.22566667,-1.6912322469999999,-2.052443062,0.361210816,67.25726077,57.14507657,87.48162916,0.146155149,366580
002594.SZ,20180516,53.05,53.46,52.33,52.68,53.07,-0.39,-0.73,54934.8,290527.932,52.64,53.419,51.22566667,-1.190871684,-1.6944296859999999,0.503558002,79.40965779999999,79.79978651,78.62940039,0.531882845,69669
002594.SZ,20180517,52.72,53.19,52.53,52.77,52.68,0.09,0.17,37620.15,198769.27800000002,54.198,53.419,51.22566667,-1.066297495,-1.568803248,0.502505752,79.50942087,81.08130472,76.36565316,0.281214477,107606
002594.SZ,20180518,52.98,54.25,52.79,54.0,52.77,1.23,2.33,88743.63,475746.084,54.198,53.419,51.22566667,-0.858425439,-1.426727686,0.568302247,82.35454953,80.42454273,86.21456312,0.394476234,285033
002594.SZ,20180521,54.45,55.18,54.11,54.54,54.0,0.54,1.0,74495.15,406861.05700000003,54.198,53.419,51.22566667,-0.6427031679999999,-1.269922782,0.627219615,85.07496108,82.31297716,90.59892892,0.229337977,187268
002594.SZ,20180522,54.55,55.2,54.14,55.0,54.54,0.46,0.84,56239.49,308464.966,54.198,53.419,51.22566667,-0.429670583,-1.101872342,0.67220176,90.90079057,86.11010039,100.4821709,0.5556195970000001,609556
002594.SZ,20180523,54.49,55.79,53.71,54.68,55.0,-0.32,-0.58,78660.64,432530.174,54.198,53.419,51.22566667,-0.283395246,-0.938176923,0.654781677,84.76563073,86.91379413,80.46930392,0.29304053,95777
002594.SZ,20180524,54.5,54.99,53.8,54.15,54.68,-0.53,-0.97,50349.05,273646.243,53.01,51.965,51.22566667,-0.207841689,-0.7921098759999999,0.584268187,74.27281542,83.31307891,56.19228844,0.617392034,934613
002594.SZ,20180525,54.2,55.23,54.2,54.22,54.15,0.07,0.13,50606.32,276703.124,53.01,51.965,51.22566667,-0.140694695,-0.66182684,0.521132145,60.79773959,73.27872858,35.83576161,0.5176220420000001,1128274
002594.SZ,20180528,54.29,54.98,52.72,52.78,54.22,-1.44,-2.66,60132.17,322785.115,53.01,51.965,51.22566667,-0.201355087,-0.569732489,0.368377402,40.07707129,58.382542099999995,3.466129675,0.575948951,966355
002594.SZ,20180529,52.53,54.28,52.42,53.5,52.78,0.72,1.36,72877.45,391219.74299999996,53.01,51.965,51.22566667,-0.18915049399999997,-0.49361609,0.304465597,33.22584518,44.70021869,10.27709817,0.380802636,26551
002594.SZ,20180530,53.0,53.02,50.01,50.4,53.5,-3.1,-5.79,103830.38,531139.583,53.01,51.965,51.22566667,-0.424726376,-0.47983814700000005,0.055111771,17.26688765,30.18993471,-8.579206477,0.233382457,54552
002594.SZ,20180531,50.42,51.25,50.42,51.15,50.4,0.75,1.49,57928.53,295133.224,50.92,51.965,51.22566667,-0.5446251289999999,-0.492795544,-0.051829585,19.50602199,23.33291827,11.85222943,0.346752767,113824
002594.SZ,20180601,51.36,51.37,50.02,50.91,51.15,-0.24,-0.47,45159.16,229157.93399999998,50.92,51.965,51.22566667,-0.651501643,-0.5245367639999999,-0.126964879,14.01384083,16.92891682,8.183688845,0.603014547,254973
002594.SZ,20180604,50.72,51.2,50.05,50.2,50.91,-0.71,-1.39,52796.13,265822.585,50.92,51.965,51.22566667,-0.78445046,-0.576519503,-0.207930957,12.86043829,15.46010037,7.661114134,0.272220198,39662
002594.SZ,20180605,50.2,51.24,49.8,51.22,50.2,1.02,2.03,55285.92,279721.414,50.92,51.965,51.22566667,-0.7983055109999999,-0.620876705,-0.177428807,15.00304813,13.95910908,17.09092621,0.18851747800000002,520602
002594.SZ,20180606,50.85,51.8,50.6,51.12,51.22,-0.1,-0.2,64983.78,331700.726,50.92,51.965,51.22566667,-0.808040317,-0.6583094270000001,-0.14973089,17.91586746,15.25978463,23.22803313,0.256287552,99217
002594.SZ,20180607,51.5,51.57,50.9,50.92,51.12,-0.2,-0.39,43289.99,221696.045,49.912,48.293,51.22566667,-0.8224132809999999,-0.691130198,-0.131283083,24.02734226,18.98208595,34.11785488,0.499546859,18752
002594.SZ,20180608,50.92,50.99,49.9,50.13,50.92,-0.79,-1.55,51338.67,257351.122,49.912,48.293,51.22566667,-0.8873218629999999,-0.730368531,-0.156953332,17.76569511,19.90296828,13.49114876,0.28924146300000003,573518
002594.SZ,20180611,50.12,50.13,49.3,49.42,50.13,-0.71,-1.42,42806.18,212520.366,49.912,48.293,51.22566667,-0.9847024109999999,-0.781235307,-0.20346710399999998,10.73783317,17.51029018,-2.807080853,0.356056805,272945
002594.SZ,20180612,49.69,50.2,49.0,50.03,49.42,0.61,1.23,46212.18,229627.048,49.912,48.293,51.22566667,-1.0011150629999999,-0.825211258,-0.175903805,15.79253072,14.765353,17.84688617,0.575385641,361345
002594.SZ,20180613,50.1,50.12,48.91,49.06,50.03,-0.97,-1.94,48819.87,240481.69600000003,49.912,48.293,51.22566667,-1.0799441779999999,-0.876157842,-0.203786336,15.06727739,13.86588042,17.47007131,0.578398651,637962
002594.SZ,20180614,48.68,49.44,48.6,49.05,49.06,-0.01,-0.02,38125.59,186776.44100000002,46.674,48.293,51.22566667,-1.130195545,-0.926965383,-0.203230162,18.67950857,16.51310556,23.01231459,0.633221564,1709881
002594.SZ,20180615,49.09,49.28,48.13,48.18,49.05,-0.87,-1.77,49375.86,239521.337,46.674,48.293,51.22566667,-1.226088262,-0.9867899590000001,-0.239298304,6.871736413,13.53950746,-6.463805672,0.635767051,1786741
002594.SZ,20180619,47.6,47.6,43.45,44.98,48.18,-3.2,-6.64,119739.44,544796.16,46.674,48.293,51.22566667,-1.542516024,-1.0979351720000001,-0.444580852,11.24941704,12.26688734,9.214476434,0.654310584,255353
002594.SZ,20180620,44.44,46.22,44.44,45.39,44.98,0.41,0.91,56962.99,257906.372,46.674,48.293,51.22566667,-1.740144429,-1.226377023,-0.513767406,14.52579224,10.88231523,21.81274627,0.456514309,421766
002594.SZ,20180621,45.77,47.36,45.4,45.77,45.39,0.38,0.84,76182.62,353226.547,46.674,48.293,51.22566667,-1.8448374019999998,-1.3500690990000002,-0.49476830299999996,24.32806989,16.70109306,39.58202356,0.176576798,18800
002594.SZ,20180622,45.82,47.25,45.52,46.85,45.77,1.08,2.36,60454.74,280666.477,46.48,46.278,44.68,-1.8196841780000002,-1.443992115,-0.37569206299999997,35.01040892,24.62142368,55.78837939,0.20413650100000003,7386
002594.SZ,20180625,47.7,47.7,45.92,46.06,46.85,-0.79,-1.69,57418.05,267602.978,46.48,46.278,44.68,-1.842260037,-1.523645699,-0.318614338,39.9354226,33.09130047,53.62366686,0.5566448279999999,552236
002594.SZ,20180626,45.99,47.12,45.22,46.38,46.06,0.32,0.69,64116.04,297323.00800000003,46.48,46.278,44.68,-1.8134261930000002,-1.5816017980000001,-0.23182439600000002,44.32169101,39.75584084,53.45339133,0.574912609,24926
002594.SZ,20180627,46.59,48.1,46.5,47.1,46.38,0.72,1.55,95524.88,453690.79299999995,46.48,46.278,44.68,-1.712733853,-1.607828209,-0.104905644,47.84319804,44.03343722,55.4627197,0.26905867899999997,16931
002594.SZ,20180628,47.1,47.44,45.81,46.01,47.1,-1.09,-2.31,61273.16,285276.155,46.48,46.278,44.68,-1.701277074,-1.626517982,-0.074759092,49.59124455,47.25204453,54.26964458,0.510003258,421601
002594.SZ,20180629,46.12,47.77,45.99,47.68,46.01,1.67,3.63,74976.05,351475.14,46.076,46.278,44.68,-1.53969382,-1.60915315,0.06945933,65.27114653,54.23519637,87.34304685,0.49543066,92099
002594.SZ,20180702,47.67,47.67,45.85,45.98,47.68,-1.7,-3.57,61757.49,288563.47,46.076,46.278,44.68,-1.53116342,-1.593555204,0.062391783,58.98501695,57.94913601,61.05677882,0.478398373,149305
002594.SZ,20180703,46.46,46.72,44.06,45.35,45.98,-0.63,-1.37,93103.13,421287.43100000004,46.076,46.278,44.68,-1.5572873130000002,-1.586301626,0.029014312,54.99164591,59.7492698,45.47639814,0.588514401,415219
002594.SZ,20180704,45.35,46.13,45.0,45.79,45.35,0.44,0.97,63419.35,289309.686,46.076,46.278,44.68,-1.524908172,-1.574022935,0.049114763,38.94299266,50.97321851,14.88254097,0.704207239,889565
002594.SZ,20180705,45.79,46.89,45.4,45.58,45.79,-0.21,-0.46,55737.49,257799.358,46.076,46.278,44.68,-1.498914165,-1.559001181,0.06008701599999999,37.45874587,43.79779482,24.78064799,0.641006408,615333
002594.SZ,20180706,46.27,46.76,45.52,46.03,45.58,0.45,0.99,67812.12,314076.55,46.232,45.006,44.68,-1.42556941,-1.532314827,0.106745416,43.06930693,39.82368182,49.56055715,0.628222217,972698
002594.SZ,20180709,46.39,46.95,45.91,46.52,46.03,0.49,1.06,72893.41,337170.01,46.232,45.006,44.68,-1.312771447,-1.488406151,0.17563470399999997,49.09240924,43.20682068,60.86358636,0.539323197,727781
002594.SZ,20180710,46.55,46.88,46.31,46.63,46.52,0.11,0.24,46390.56,216079.24300000002,46.232,45.006,44.68,-1.200661688,-1.430857258,0.23019557100000002,59.64190085,50.60120567,77.7232912,0.444509499,267202
002594.SZ,20180711,45.62,46.03,44.73,45.46,46.63,-1.17,-2.51,50742.54,230516.24399999998,46.232,45.006,44.68,-1.192476985,-1.383181204,0.19070421899999998,55.96639179,54.90023396,58.09870744,0.304217281,180513
002594.SZ,20180712,45.8,47.0,45.68,46.52,45.46,1.06,2.33,69617.29,322903.03,46.232,45.006,44.68,-1.087916583,-1.324128279,0.236211697,58.38404352,57.99744539,59.15723979999999,0.5029248789999999,169506
002594.SZ,20180713,46.62,46.62,45.8,45.95,46.52,-0.57,-1.23,53283.7,246023.438,43.78,45.006,44.68,-1.039068215,-1.267116267,0.228048051,56.72186922,57.02410151,56.11740464,0.634827155,85606
002594.SZ,20180716,44.8,44.8,42.8,43.95,45.95,-2.0,-4.35,125033.28,549450.6460000001,43.78,45.006,44.68,-1.148499629,-1.243392939,0.09489331,53.270237,56.12538325,47.55994449,0.368246471,532849
002594.SZ,20180717,43.46,43.9,42.78,43.55,43.95,-0.4,-0.91,69395.4,300926.791,43.78,45.006,44.68,-1.2530570079999999,-1.245325753,-0.007731255,36.63770405,48.87660342,12.15990532,0.5179368320000001,1253156
002594.SZ,20180718,43.55,44.24,43.22,43.3,43.55,-0.25,-0.57,44874.54,196079.174,43.78,45.006,44.68,-1.340638351,-1.264388273,-0.076250078,19.31655759,36.40816621,-14.86665966,0.302324185,599190
002594.SZ,20180719,43.58,43.58,41.98,42.15,43.3,-1.15,-2.66,61876.97,263568.678,43.78,45.006,44.68,-1.485716174,-1.308653853,-0.17706232100000002,11.31839152,22.42421772,-10.89326088,0.611074429,1897379
002594.SZ,20180720,42.5,43.16,42.16,42.91,42.15,0.76,1.8031,56934.64,243361.983,43.55,42.756,44.68,-1.521823116,-1.351287705,-0.17053541,11.41154183,14.01549698,6.203631522999999,0.44144249700000004,600306
002594.SZ,20180723,42.69,43.85,42.51,43.5,42.91,0.59,1.375,51941.1,225317.617,43.55,42.756,44.68,-1.48570379,-1.3781709219999998,-0.107532868,17.39707835,13.37567057,25.43989393,0.7336294729999999,962982
002594.SZ,20180724,43.7,44.43,43.41,44.29,43.5,0.79,1.8161,55479.84,244567.193,43.55,42.756,44.68,-1.3774541319999998,-1.3780275640000001,0.000573432,31.60690571,20.13850863,54.54369987,0.633685553,997827
002594.SZ,20180725,44.54,44.54,43.7,44.05,44.29,-0.24,-0.5419,64748.65,285047.289,43.55,42.756,44.68,-1.296090963,-1.3616402440000002,0.065549281,40.30229656,29.76876021,61.36936927,0.618085629,252367
002594.SZ,20180726,44.05,44.23,42.88,43.0,44.05,-1.05,-2.3837,51790.19,224937.888,43.55,42.756,44.68,-1.301335307,-1.3495792569999998,0.04824395,42.26607266,38.05842498,50.68136803,0.478499557,509625
002594.SZ,20180727,43.02,43.34,42.72,42.99,43.0,-0.01,-0.0233,36789.62,158234.195,41.961999999999996,42.756,44.68,-1.291411812,-1.337945768,0.046533955999999994,40.07846891,40.88227938,38.47084798,0.395289434,388482
002594.SZ,20180730,42.95,43.1,41.85,42.5,42.99,-0.49,-1.1398,55929.82,236871.67899999997,41.961999999999996,42.756,44.68,-1.3080083690000002,-1.331958288,0.023949919,33.26230218,38.53561458,22.71567737,0.657916435,697876
002594.SZ,20180731,42.54,42.54,42.04,42.24,42.5,-0.26,-0.6118,30211.63,127788.05300000001,41.961999999999996,42.756,44.68,-1.326846033,-1.330935837,0.004089804,26.03827835,33.12634981,11.86213541,0.6415390129999999,1071027
002594.SZ,20180801,42.82,42.97,41.88,41.98,42.24,-0.26,-0.6155,44291.8,187567.711,41.961999999999996,42.756,44.68,-1.3472248740000001,-1.334193644,-0.01303123,14.49814126,24.59957393,-5.704724067999999,0.582938423,2052740
002594.SZ,20180802,41.95,41.98,39.5,40.1,41.98,-1.88,-4.4783,107980.45,434793.686,41.961999999999996,42.756,44.68,-1.497809722,-1.36691686,-0.130892862,10.41187231,16.98276397,-2.729911022,0.462094196,464814
002594.SZ,20180803,40.28,40.48,38.2,38.33,40.1,-1.77,-4.414,96515.78,378310.911,38.232,40.356,42.64633333,-1.739916829,-1.441516854,-0.298399975,6.262649615,10.39088773,-1.9938266119999999,0.373274967,1340652
002594.SZ,20180806,38.33,38.65,36.88,37.29,38.33,-1.04,-2.7133,73788.2,279140.17699999997,38.232,40.356,42.64633333,-1.992736735,-1.55176083,-0.440975905,6.43590517,7.703475697999999,3.900764114,0.34750820299999996,508776
002594.SZ,20180807,37.68,38.0,36.73,38.0,37.29,0.71,1.9040000000000001,68164.75,255655.37,38.232,40.356,42.64633333,-2.111467582,-1.66370218,-0.44776540200000003,8.112095646,6.936883477,10.46251998,0.31572837,83539
002594.SZ,20180808,38.02,39.49,38.02,38.29,38.0,0.29,0.7632,73069.54,282739.399,38.232,40.356,42.64633333,-2.1572941130000003,-1.762420567,-0.394873546,15.29547296,9.947824593,25.99076971,0.5194729020000001,273453
002594.SZ,20180809,37.89,39.55,37.83,39.25,38.29,0.96,2.5072,74875.55,292537.44800000003,38.232,40.356,42.64633333,-2.092032346,-1.8283429230000001,-0.26368942300000003,26.69812601,16.70189821,46.69058162,0.471565406,97086
002594.SZ,20180810,39.4,41.77,39.4,41.69,39.25,2.44,6.2166,103583.65,422283.651,42.48,40.356,42.64633333,-1.8224166330000002,-1.827157665,0.004741032,47.54940806,29.84766901,82.95288616,0.9837,6840
002594.SZ,20180813,41.1,43.55,40.88,43.17,41.69,1.48,3.55,132330.97,562164.129,42.48,40.356,42.64633333,-1.472348292,-1.75619579,0.28384749800000003,71.15859051,48.4687082,116.5383551,0.40505175299999996,150302
002594.SZ,20180814,43.17,43.95,42.61,43.15,43.17,-0.02,-0.0463,81990.57,354897.70200000005,42.48,40.356,42.64633333,-1.182894768,-1.641535586,0.45864081799999995,87.61166652,68.77322170000001,125.28855619999999,0.224917119,273254
002594.SZ,20180815,43.0,43.9,41.78,42.13,43.15,-1.02,-2.3638,98822.81,422981.14700000006,42.48,40.356,42.64633333,-1.02400218,-1.518028905,0.494026724,86.04668795,81.60564833,94.92876719,0.556381083,447997
002594.SZ,20180816,41.45,43.2,41.24,42.26,42.13,0.13,0.3086,74037.66,313880.308,42.48,40.356,42.64633333,-0.877473775,-1.389917879,0.512444104,80.10156971,84.5866414,71.13142635,0.48664641,301105
002594.SZ,20180817,42.95,43.0,42.01,42.45,42.12,0.33,0.7835,57459.69,244648.242,44.34,44.705,42.64633333,-0.737515922,-1.259437487,0.5219215660000001,76.86980609,81.00602125,68.59737578,0.357025826,107062
002594.SZ,20180820,42.97,45.35,42.9,45.24,42.45,2.79,6.5724,147217.13,652700.919,44.34,44.705,42.64633333,-0.39689349,-1.086928688,0.690035198,84.78480285,80.58539289,93.18362278,0.43141188799999997,199699
002594.SZ,20180821,45.25,45.58,44.4,44.9,45.24,-0.34,-0.7515,98459.57,442864.999,44.34,44.705,42.64633333,-0.15262356900000001,-0.900067664,0.747444096,89.66247241,83.77236045,101.4426963,0.447076433,17346
002594.SZ,20180822,45.55,45.81,44.16,44.79,44.9,-0.11,-0.245,90880.71,408588.402,44.34,44.705,42.64633333,0.031720371000000004,-0.713710057,0.7454304279999999,91.283468,88.57691442,96.69657515,0.50688144,166211
002594.SZ,20180823,44.82,45.4,43.62,44.32,44.79,-0.47,-1.0493,83316.91,370017.549,44.34,44.705,42.64633333,0.13829502,-0.5433090420000001,0.681604062,81.69668207,87.54754083,69.99496456,0.38158712200000006,33655
002594.SZ,20180824,44.35,44.35,42.82,43.45,44.32,-0.87,-1.963,78309.5,339680.03,45.07,44.705,42.64633333,0.150815956,-0.40448404200000004,0.555299998,67.40770064,80.12928357,41.96453477,0.25885584300000003,156965
002594.SZ,20180827,43.44,45.25,43.38,45.01,43.45,1.56,3.5903,87641.04,392169.18100000004,45.07,44.705,42.64633333,0.28335155,-0.266916924,0.550268474,66.87675598,71.9937129,56.64284216,0.489831804,6474
002594.SZ,20180828,45.05,46.15,44.92,45.59,45.01,0.58,1.2886,80942.81,368320.45700000005,45.07,44.705,42.64633333,0.43022870700000004,-0.12748779699999999,0.557716505,73.14936546,69.14460736,81.15888165,0.417264688,171578
002594.SZ,20180829,45.41,46.82,45.41,46.3,45.59,0.71,1.5574,91448.33,423581.624,45.07,44.705,42.64633333,0.597038689,0.017417500000000002,0.579621189,86.75947447,75.59519864,109.0880261,0.237208907,66113
002594.SZ,20180830,45.5,46.42,44.64,45.0,46.3,-1.3,-2.8078,91240.95,413735.71200000006,45.07,44.705,42.64633333,0.6172227060000001,0.137378541,0.479844165,77.42796462,79.11226818,74.05935751,0.38797231200000004,149004
002594.SZ,20180831,44.42,44.88,43.9,44.46,45.0,-0.54,-1.2,66898.26,296774.484,43.55,42.878,42.64633333,0.582925595,0.226487952,0.35643764299999997,61.56306306,75.25016739,34.18885442,0.320098334,163943
002594.SZ,20180903,44.39,44.39,43.13,43.67,44.46,-0.79,-1.7769,56080.26,244217.93399999998,43.55,42.878,42.64633333,0.48639166899999997,0.278468695,0.20792297399999998,38.91666667,59.30256478,-1.855129569,0.26434263199999997,175966
002594.SZ,20180904,43.89,44.58,43.61,44.52,43.67,0.85,1.9464,59574.3,263787.461,43.55,42.878,42.64633333,0.47302301799999996,0.31737956,0.155643459,34.91666667,45.13213213,14.48573574,0.562382817,133255
002594.SZ,20180905,44.08,44.51,42.5,42.5,44.52,-2.02,-4.5373,82855.24,358289.74799999996,43.55,42.878,42.64633333,0.296018828,0.313107413,-0.017088586,21.25,31.69444444,0.36111111100000004,0.398707745,200291
002594.SZ,20180906,42.5,43.2,42.05,42.6,42.5,0.1,0.2353,46915.89,200948.426,43.55,42.878,42.64633333,0.161944105,0.282874752,-0.12093064699999999,18.01013277,24.72559981,4.579198696000001,0.373354316,26031
002594.SZ,20180907,43.29,44.08,42.65,42.82,42.6,0.22,0.5164,68764.74,298371.255,42.206,42.878,42.64633333,0.07260414700000001,0.240820631,-0.16821648399999997,9.224318658,16.16148381,-4.6500116469999995,0.373328293,123156
002594.SZ,20180910,42.98,43.44,41.15,41.73,42.82,-1.09,-2.5455,52933.19,222230.73100000003,42.206,42.878,42.64633333,-0.08517051099999999,0.17562240199999998,-0.260792914,12.63407762,13.28950969,11.3232135,0.542316221,46279
002594.SZ,20180911,41.55,41.86,40.91,41.52,41.73,-0.21,-0.5032,35223.14,145958.369,42.206,42.878,42.64633333,-0.224564668,0.09558498800000001,-0.320149656,12.48087165,11.44642264,14.54976966,0.313331129,90351
002594.SZ,20180912,41.01,42.5,40.71,42.04,41.52,0.52,1.2524,55875.93,233559.547,42.206,42.878,42.64633333,-0.289735991,0.018520792,-0.30825678300000003,17.7315139,14.28215439,24.63023292,0.470866932,106479
002594.SZ,20180913,42.71,43.05,42.09,42.92,42.04,0.88,2.0932,55448.31,235991.197,42.206,42.878,42.64633333,-0.26729488,-0.038642342,-0.228652537,33.35706932,21.18981829,57.69157138,0.290014142,98130
002594.SZ,20180914,44.21,45.45,44.21,44.81,42.92,1.89,4.4035,105337.03,470960.344,45.522,46.798,47.00166667,-0.09589748599999999,-0.050093371,-0.045804115,58.49943929,36.52934084,102.43963620000001,0.536666839,63559
002594.SZ,20180917,44.0,45.46,43.5,44.81,44.81,0.0,0.0,85194.87,380849.816,45.522,46.798,47.00166667,0.03948107,-0.032178483,0.071659553,76.63987431,56.16546097,117.588701,0.540993696,554473
002594.SZ,20180918,44.17,45.34,44.05,45.08,44.81,0.27,0.6025,68125.47,305784.416,45.522,46.798,47.00166667,0.166635425,0.007584299,0.159051126,88.27122659,74.47018006,115.8733196,0.495917535,557384
002594.SZ,20180919,45.1,47.38,44.7,46.96,45.08,1.88,4.1704,130011.23,605521.15,45.522,46.798,47.00166667,0.414330314,0.088933502,0.325396812,90.6729793,85.1946934,101.6295511,0.437908964,165951
002594.SZ,20180920,46.96,47.5,45.95,45.95,46.96,-1.01,-2.1508,82025.3,384946.50899999996,45.522,46.798,47.00166667,0.523101748,0.175767151,0.347334597,87.62515355,88.85645315,85.16255436,0.558532727,999510
002594.SZ,20180921,47.5,48.75,46.6,47.01,45.95,1.06,2.3069,162412.36,771531.286,48.074,46.798,47.00166667,0.6869186629999999,0.277997454,0.408921209,83.07788987,87.12534091,74.98298779,0.42458916799999996,522263
002594.SZ,20180925,47.3,48.65,47.3,48.2,47.01,1.19,2.5314,102447.05,493193.076,48.074,46.798,47.00166667,0.902365891,0.402871141,0.49949475,82.89657505,84.53320616,79.62331285,0.242994287,123270
