ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,MACD,slowj,score,Read_count
002594.SZ,20170208,49.34,50.8,48.66,50.5,49.34,1.16,2.35,74522.34,368336.378,49.108,-0.392937853,89.02729092,0.381501292,421571
002594.SZ,20170209,50.45,50.46,49.89,49.98,50.5,-0.52,-1.03,71268.96,357318.483,49.526,-0.292004347,91.99091811,0.0725,2793
002594.SZ,20170210,50.12,50.2,49.51,49.63,49.98,-0.35,-0.7,48338.99,240664.687,49.526,-0.237517933,64.7866929,0.515202003,233081
002594.SZ,20170213,49.63,50.18,49.32,49.73,49.63,0.1,0.2,50190.77,250044.338,49.526,-0.184145182,40.72722439,0.373054643,96449
002594.SZ,20170215,49.6,49.89,48.56,48.75,49.54,-0.79,-1.59,74108.68,364115.474,49.526,-0.194104986,21.73136992,0.523782216,1119836
002594.SZ,20170216,48.96,49.36,48.65,48.9,48.75,0.15,0.31,36928.81,180934.599,49.326,-0.210261679,5.36033021,0.767904453,328631
002594.SZ,20170220,48.58,49.28,48.58,49.16,48.56,0.6,1.24,36633.34,179319.037,49.326,-0.226251028,12.82620905,0.451804262,190682
002594.SZ,20170221,49.33,50.26,49.32,50.04,49.16,0.88,1.79,107344.19,536939.621,49.326,-0.136710468,65.52633383,0.525778344,310213
002594.SZ,20170222,50.19,50.22,49.76,49.97,50.04,-0.07,-0.14,48579.59,242490.259,49.326,-0.0705837,112.4850794,0.371692604,90912
002594.SZ,20170223,50.1,50.4,49.77,50.31,49.97,0.34,0.68,58000.03,290350.835,50.22,0.009151902,133.1058368,0.496230752,306819
002594.SZ,20170224,50.23,50.3,49.9,50.22,50.31,-0.09,-0.18,34802.5,174310.517,50.22,0.064339033,109.8098767,0.275949942,29260
002594.SZ,20170227,50.52,51.52,50.19,50.27,50.22,0.05,0.1,101589.85,517619.636,50.22,0.110832209,73.20292604,0.391014735,150005
002594.SZ,20170228,50.27,50.83,49.86,50.11,50.27,-0.16,-0.32,49203.12,247467.411,50.22,0.133231909,43.66067909,0.627596114,27175
002594.SZ,20170301,50.09,50.49,49.91,50.19,50.11,0.08,0.16,50052.68,251094.394,50.22,0.155644985,31.70687135,0.465418416,453689
002594.SZ,20170302,50.35,50.5,49.74,49.75,50.19,-0.44,-0.88,46598.15,232762.851,50.7,0.13633164,33.76670844,0.28479415,17879
002594.SZ,20170303,49.75,51.09,49.68,51.01,49.75,1.26,2.53,115375.4,583642.782,50.7,0.220159286,63.69111361,0.354859939,106364
002594.SZ,20170306,51.59,51.59,50.58,50.9,51.01,-0.11,-0.22,75697.96,385768.331,50.7,0.27455235,68.70691566,0.599855891,131201
002594.SZ,20170307,50.89,51.28,50.68,51,50.9,0.1,0.2,49004.75,249591.943,50.7,0.322016405,84.6569148,0.591966971,498712
002594.SZ,20170308,51.05,51.36,50.8,50.84,51,-0.16,-0.31,52024.05,265455.137,50.7,0.342770107,63.93767788,0.0283,7482
002594.SZ,20170309,50.8,50.83,50.1,50.17,50.84,-0.67,-1.32,47188.61,237145.109,49.886,0.301676624,31.27135227,0.542745735,112088
002594.SZ,20170310,50.12,50.58,49.91,50.19,50.17,0.02,0.04,51983.85,260642.993,49.886,0.267638407,10.35485748,0.503234848,414395
002594.SZ,20170313,49.98,49.98,49.07,49.84,50.19,-0.35,-0.7,64984.39,323000.221,49.886,0.21000005,4.800917846,0.562655904,581618
002594.SZ,20170314,49.88,50.21,49.61,49.76,49.84,-0.08,-0.16,42289.93,210950.302,49.886,0.156066864,22.27393187,0.258381179,15982
002594.SZ,20170315,49.9,49.9,49,49.47,49.76,-0.29,-0.58,37819.02,187281.184,49.886,0.088899076,21.94258582,0.408348844,263688
002594.SZ,20170316,49.75,50.16,49.69,50.02,49.47,0.55,1.11,49327.68,246285.782,49.38,0.079136289,30.32519555,0.569720011,136629
002594.SZ,20170317,50.15,50.28,49.48,49.49,50.02,-0.53,-1.06,57737.3,288105.663,49.38,0.028306342,25.1172682,0.912547996,21029
002594.SZ,20170320,49.45,49.45,48.98,49.19,49.49,-0.3,-0.61,52836.84,259912.157,49.38,-0.035771894,17.375134,0.410934936,127097
002594.SZ,20170321,49.2,49.39,49.06,49.3,49.19,0.11,0.22,38819.54,191104.216,49.38,-0.076793055,3.740496657,0.514705036,132846
002594.SZ,20170322,49.2,49.23,48.8,48.9,49.3,-0.4,-0.81,39045.07,191186.268,49.38,-0.139965838,-1.059156534,0.440507142,304683
002594.SZ,20170323,48.93,49.77,48.93,49.45,48.9,0.55,1.12,55821.1,275918.231,49.48,-0.143990488,34.51051895,0.177465838,100264
002594.SZ,20170324,49.82,49.84,49.38,49.65,49.45,0.2,0.4,41430.71,205578.832,49.48,-0.12954837,61.29325624,0.412559628,189243
002594.SZ,20170327,49.8,50.25,49.52,49.6,49.65,-0.05,-0.1,36709.93,182935.046,49.48,-0.12074559,82.24786584,0.0967,16566
002594.SZ,20170328,49.73,49.99,49.62,49.9,49.6,0.3,0.6,39118.1,194960.714,49.48,-0.088541183,86.21402301,0.541204445,433912
002594.SZ,20170329,49.01,49.3,48.5,48.8,49.9,-1.1,-2.2,85814.36,419686.96,49.48,-0.150050081,37.13263826,0.451451718,311312
002594.SZ,20170330,48.77,48.78,47.68,47.82,48.8,-0.98,-2.01,67797.89,325765.499,48.864,-0.274707479,1.588205615,0.50833633,477846
002594.SZ,20170331,47.82,48.29,47.8,48.02,47.82,0.2,0.42,45984.39,221134.026,48.864,-0.353288546,-26.11102774,0.360224103,194443
002594.SZ,20170405,48.63,49.67,48.63,49.4,48.02,1.38,2.87,76000.65,374764.331,48.864,-0.300743359,37.21204263,0.340550069,43690
002594.SZ,20170406,49.45,49.97,49.01,49.48,49.4,0.08,0.16,51305.52,254071.603,48.864,-0.249766436,89.89929903,0.412189914,42585
002594.SZ,20170407,49.5,49.81,49.4,49.6,49.48,0.12,0.24,43523.97,216135.567,48.864,-0.197408261,112.2351924,0.534548886,189214
002594.SZ,20170410,49.62,50.12,49.29,49.65,49.6,0.05,0.1,43366.03,215230.59,51.888,-0.150148627,91.78555988,0.439780269,279422
002594.SZ,20170411,49.85,54.43,49.8,53.01,49.65,3.36,6.77,262271.6,1385995.586,51.888,0.156623434,82.90288386,0.520573062,502516
002594.SZ,20170412,52.79,53.48,52.03,52.98,53.01,-0.03,-0.06,115414.61,609650.83,51.888,0.392793871,81.72166979,0.47882122,183049
002594.SZ,20170413,52.5,52.98,51.98,52.45,52.98,-0.53,-1,59102.78,309646.887,51.888,0.531072203,74.23522442,0.325985309,30120
002594.SZ,20170414,52.44,52.48,51.3,51.35,52.45,-1.1,-2.1,68709.91,355954.002,51.888,0.545608535,54.9490119,0.561464746,537816
002594.SZ,20170417,51.03,51.7,50.72,51.38,51.35,0.03,0.06,46220.74,236677.848,51.632,0.5531728,37.73544726,0.444319479,312464
002594.SZ,20170418,51.99,52.45,51.52,51.6,51.38,0.22,0.43,67517.43,351262.631,51.632,0.570345113,32.50006567,0.50710441,299780
002594.SZ,20170419,51.58,52.08,50.35,51.26,51.6,-0.34,-0.66,68488.41,350341.675,51.632,0.550177038,32.66087713,0.281797171,163546
002594.SZ,20170420,51.3,51.95,50.4,51.95,51.26,0.69,1.35,58608.07,299802.634,51.632,0.58314875,44.50053581,0.498879622,769939
002594.SZ,20170421,51.96,52.72,51.75,51.97,51.95,0.02,0.04,66685.47,348116.552,51.632,0.60393116,46.20462941,0.454283691,124594
002594.SZ,20170424,51.96,52.49,50.75,50.84,51.97,-1.13,-2.17,58738.25,302580.817,51.702,0.523188819,27.81105409,0.499712307,706868
002594.SZ,20170425,51,51.46,50.66,51.18,50.84,0.34,0.67,43369.28,221889.094,51.702,0.481089391,17.34827466,0.311849721,24527
002594.SZ,20170426,51.36,52.97,51.18,52.52,51.18,1.34,2.62,90525.42,473902.068,51.702,0.549517596,54.83950864,0.521365029,248949
002594.SZ,20170427,52.47,52.47,51.51,52.09,52.52,-0.43,-0.82,59489.51,308908.018,51.702,0.562565134,90.8142367,0.509185486,218608
002594.SZ,20170428,51.99,52.6,51,51.88,52.09,-0.21,-0.4,61988.55,320502.394,51.702,0.549624428,92.41859239,0.664331415,471993
002594.SZ,20170502,51.15,51.35,49.54,49.7,51.88,-2.18,-4.2,109293.11,548737.552,48.868,0.359319039,14.38431718,0.360909875,322861
002594.SZ,20170503,49.5,49.6,48.53,48.8,49.7,-0.9,-1.81,69198.61,338392.883,48.868,0.134329699,-21.13507639,0.475377564,405354
002594.SZ,20170504,48.82,49.27,48.58,48.71,48.8,-0.09,-0.18,38077.65,186105.336,48.868,-0.05065431,-32.62602898,0.371256,220347
002594.SZ,20170505,48.7,48.95,48.3,48.34,48.71,-0.37,-0.76,32300.5,156745.226,48.868,-0.224523214,-10.10483938,0.309730445,356319
002594.SZ,20170508,48.34,49.2,48.34,48.79,48.34,0.45,0.93,34914.15,170485.605,48.868,-0.322289185,6.24873161,0.46614441,487107
002594.SZ,20170509,48.79,49.15,48.41,49,48.79,0.21,0.43,24826.61,121222.122,48.158,-0.378461507,14.61986612,0.605640067,187221
002594.SZ,20170510,49.09,49.19,48,48,49,-1,-2.04,39103.3,190542.978,48.158,-0.49793029,10.54330562,0.357396996,739783
002594.SZ,20170511,48,48.1,46.57,47.83,48,-0.17,-0.35,62121.3,294299.914,48.158,-0.599418022,16.39482814,0.507601196,419813
002594.SZ,20170512,47.84,48.11,47.5,48.03,47.83,0.2,0.42,29961.46,143557.52,48.158,-0.656145812,26.37143991,0.607479111,246758
002594.SZ,20170515,48.24,48.48,47.91,47.93,48.03,-0.1,-0.21,19021.81,91739.725,48.158,-0.701090425,55.51322943,0.412228691,352044
002594.SZ,20170516,47.92,48.85,47.49,48.65,47.93,0.72,1.5,31106.67,149412.636,48.564,-0.670877908,85.74793457,0.34928706,98334
002594.SZ,20170517,48.65,49.55,48.57,48.86,48.65,0.21,0.43,42441.65,208618.072,48.564,-0.622809664,99.31014851,0.277733527,121031
002594.SZ,20170518,48.5,49.13,48.33,48.37,48.86,-0.49,-1,20725.72,100790.587,48.564,-0.617140132,88.61469679,0.429000116,495061
002594.SZ,20170519,48.45,48.74,48.2,48.55,48.37,0.18,0.37,23363.25,113239.155,48.564,-0.591306281,66.63709796,0.557437875,892019
002594.SZ,20170523,48.39,48.91,47.45,48.79,48.39,0.4,0.83,45473,219324.651,49.06,-0.527468452,70.09694258,0.503621374,653092
002594.SZ,20170524,48.6,48.95,48,48.8,48.79,0.01,0.02,32911.26,160081.85,49.06,-0.481781565,68.79194631,0.488155082,174124
002594.SZ,20170525,48.8,48.88,48.2,48.75,48.8,-0.05,-0.1,33790.34,163972.121,49.06,-0.444485211,66.78562551,0.376055323,260918
002594.SZ,20170526,48.85,49.26,48.76,49.11,48.75,0.36,0.74,40699.14,199387.273,49.06,-0.381481113,70.62000639,0.333023637,214160
002594.SZ,20170601,49.85,50.07,49.01,49.33,49.85,-0.52,-1.04,38640.48,191414.29,49.894,-0.218829387,92.64785473,0.487936006,701335
002594.SZ,20170602,49.39,49.7,48.8,49.44,49.33,0.11,0.22,25275.36,124282.022,49.894,-0.168456742,81.4234396,0.311917559,40242
002594.SZ,20170605,49.51,50.2,49.51,50.2,49.44,0.76,1.54,50894.93,254333.825,49.894,-0.066444478,84.49692685,0.425782711,109997
002594.SZ,20170606,50.2,50.3,49.7,50,50.2,-0.2,-0.4,26957.88,134786.202,49.894,-0.001717554,97.65779889,0.504925338,446159
002594.SZ,20170607,50.06,50.57,49.9,50.5,50,0.5,1,46360.2,233517.868,49.894,0.088900036,108.9971143,0.426327992,194897
002594.SZ,20170608,50.52,50.61,50.12,50.5,50.5,0,0,27473.71,138447.553,50.932,0.158883618,96.77153013,0.523559956,242924
002594.SZ,20170609,50.6,50.78,49.96,50.24,50.5,-0.26,-0.51,38682.3,194073.372,50.932,0.19116268,80.44264081,0.458468902,241086
002594.SZ,20170612,50,50.88,49.71,50.5,50.24,0.26,0.52,55222.11,277483.403,50.932,0.235014791,72.96740505,0.493275132,278599
002594.SZ,20170613,50.41,52.49,50.38,51.82,50.5,1.32,2.61,84470.17,436146.393,50.932,0.371992773,69.45114306,0.496939948,336306
002594.SZ,20170614,51.82,52.83,51.58,51.6,51.82,-0.22,-0.42,91069.95,476553.923,50.932,0.457522613,72.97978677,0.448768007,537103
002594.SZ,20170615,51.7,51.96,51.35,51.7,51.6,0.1,0.19,39495.8,203844.291,51.102,0.527296446,64.57913931,0.685377717,23139
002594.SZ,20170616,51.85,52.1,51,51.05,51.7,-0.65,-1.26,51159.3,263461.006,51.102,0.524101627,38.81556916,0.485970393,447058
002594.SZ,20170619,51,51.62,50.87,51.23,51.05,0.18,0.35,36318.08,186094.832,51.102,0.52998487,34.77454331,0.524997087,173727
002594.SZ,20170620,51.4,51.81,50.55,50.58,51.23,-0.65,-1.27,49972.27,255456.823,51.102,0.476702682,18.37353161,0.431727075,300370
002594.SZ,20170621,50.76,51.27,50.52,50.95,50.58,0.37,0.73,53808.53,273301.435,51.102,0.459040539,28.81448653,0.385889772,465167
002594.SZ,20170622,50.93,51.25,50.76,50.77,50.95,-0.18,-0.35,55269.69,281679.51,50.984,0.425612472,26.56205911,0.319774858,350818
002594.SZ,20170623,50.7,50.88,50.15,50.6,50.77,-0.17,-0.33,45962.87,231809.268,50.984,0.381010853,21.9628354,0.349895116,107262
002594.SZ,20170626,50.54,51.76,50.54,51.52,50.6,0.92,1.82,67567.8,346654.536,50.984,0.415114874,36.55228133,0.6247,4168
002594.SZ,20170627,51.6,51.98,51.18,51.47,51.52,-0.05,-0.1,46282.17,238798.256,50.984,0.433115291,62.71463197,0.596659819,820837
002594.SZ,20170628,51.12,51.17,50.46,50.56,51.47,-0.91,-1.77,47055.24,238564.224,50.984,0.369689802,55.98737084,0.471220049,60591
002594.SZ,20170629,50.65,50.8,50.24,50.31,50.56,-0.25,-0.49,41201.52,207772.933,50.394,0.295841458,14.59417917,0.378450505,529863
002594.SZ,20170630,50.21,50.27,49.49,49.95,50.31,-0.36,-0.72,56516.37,281261.803,50.394,0.205893708,-15.21088862,0.494784331,135379
002594.SZ,20170703,49.75,50.28,49.74,50.03,49.95,0.08,0.16,25615.34,128078.311,50.394,0.139457223,5.657670615,0.491480397,63925
002594.SZ,20170704,50.09,51.08,50.08,50.5,50.03,0.47,0.94,49469.45,250786.936,50.394,0.123309467,41.19635611,0.456276155,340555
002594.SZ,20170705,50.51,51.46,50.51,51.18,50.5,0.68,1.35,51981.84,265549.226,50.394,0.16349787,72.39888516,0.418549503,65180
002594.SZ,20170706,50.99,51.53,50.52,50.85,51.18,-0.33,-0.64,57560.6,293959.674,50.3,0.166796501,79.96430165,0.447586177,267314
002594.SZ,20170707,50.78,50.9,50.34,50.67,50.85,-0.18,-0.35,32924.56,166618.442,50.3,0.153121108,66.97902722,0.379334069,555009
002594.SZ,20170710,50.66,50.66,50.01,50.05,50.67,-0.62,-1.22,38057,191155.906,50.3,0.09120311,26.70551487,0.3163712,333798
002594.SZ,20170711,50.02,50.5,50,50.09,50.05,0.04,0.08,26512.77,133130.713,50.3,0.04484339,14.56545135,0.416011281,295495
002594.SZ,20170712,50.39,50.4,49.41,49.84,50.09,-0.25,-0.5,44339.24,220597.889,50.3,-0.011932384,8.066412895,0.592736726,344522
002594.SZ,20170713,49.8,50.1,49.66,49.86,49.84,0.02,0.04,24887.89,124118.181,49.598,-0.054683405,14.85025068,0.315777377,382621
002594.SZ,20170714,50.15,50.92,49.88,50.57,49.86,0.71,1.42,46878.38,236872.536,49.598,-0.030916445,41.93899782,0.445212897,232055
002594.SZ,20170717,50.57,50.64,48.91,49,50.57,-1.57,-3.1,61433.5,304009.42,49.598,-0.137185449,24.59492751,0.543357161,227321
002594.SZ,20170718,49.19,49.55,48.68,48.97,49,-0.03,-0.06,27430.47,134468.591,49.598,-0.221274435,14.12032089,0.38586761,20318
002594.SZ,20170719,49.09,49.69,48.98,49.59,48.97,0.62,1.27,32708.32,161628.353,49.598,-0.235175784,9.35964242,0.296500772,652439
002594.SZ,20170720,49.61,50.29,49.57,50.08,49.59,0.49,0.99,35918.87,179475.93,49.75,-0.204298769,60.88632172,0.529050662,36323
002594.SZ,20170721,50.11,50.93,49.72,50.49,50.08,0.41,0.82,57303.82,290041.314,49.75,-0.145072632,105.5460142,0.380276698,385700
002594.SZ,20170724,50.51,50.8,49.33,49.89,50.49,-0.6,-1.19,56919.23,283645.714,49.75,-0.144880387,87.03508772,0.556364049,201188
002594.SZ,20170725,50.01,50.05,49.3,49.39,49.89,-0.5,-1,38482.76,190503.721,49.75,-0.182964748,44.42901235,0.452730774,399115
002594.SZ,20170726,49.77,49.77,48.62,48.9,49.39,-0.49,-0.99,52079.67,255136.77,49.75,-0.249806174,-4.757575758,0.192175129,46066
002594.SZ,20170727,49,49.3,48.88,49.1,48.9,0.2,0.41,37924.85,186246.195,49.026,-0.283373602,-8.363636364,0.369079201,378020
002594.SZ,20170728,49.1,49.54,49.09,49.47,49.1,0.37,0.75,29969.55,147881.668,49.026,-0.276927871,18.22863556,0.446529515,72418
002594.SZ,20170731,49.61,49.67,48.85,49,49.47,-0.47,-0.95,51892.1,254905.211,49.026,-0.306214801,27.7639891,0.276543901,291597
002594.SZ,20170801,49,49.3,48.92,49.06,49,0.06,0.12,44985.78,220751.525,49.026,-0.32088445,24.29052429,0.043726006,3180
002594.SZ,20170802,49.11,49.18,48.45,48.5,49.06,-0.56,-1.14,52435.45,255442.363,49.026,-0.373393326,-3.338104548,0.31468639,318684
002594.SZ,20170803,48.54,48.84,48.41,48.67,48.5,0.17,0.35,50985.49,247641.072,48.886,-0.396716311,0.442243392,0.480279309,346216
002594.SZ,20170804,48.69,48.78,48.4,48.51,48.49,0.02,0.04,26730.37,129821.463,48.886,-0.423231853,-0.220283321,0.335529513,468983
002594.SZ,20170807,48.56,49.05,48.56,48.91,48.51,0.4,0.82,30464.23,148872.114,48.886,-0.407274152,31.15483378,0.503636406,451954
002594.SZ,20170808,48.91,49.45,48.67,49.21,48.91,0.3,0.61,40118.7,196964.97,48.886,-0.366198755,67.22679748,0.470694608,302527
002594.SZ,20170809,49.15,49.39,48.9,49.13,49.21,-0.08,-0.16,29892.24,146744.557,48.886,-0.336225737,87.16829842,0.214885169,240114
002594.SZ,20170810,49.14,49.25,48.5,48.73,49.13,-0.4,-0.81,28966.1,141549.382,48.208,-0.340819803,55.37683094,0.462860334,500922
002594.SZ,20170811,48.59,48.59,47.67,47.85,48.73,-0.88,-1.81,59257.32,284783.564,48.208,-0.410734586,4.842006289,0.483036245,63310
002594.SZ,20170814,48,48.29,47.89,48.2,47.85,0.35,0.73,27353.05,131646.281,48.208,-0.432910162,-2.282088334,0.457873511,283856
002594.SZ,20170815,48.3,48.38,47.86,48,48.2,-0.2,-0.41,32050.47,153941.418,48.208,-0.461305155,10.01012514,0.204116452,81370
002594.SZ,20170816,48.01,48.32,47.6,48.26,48,0.26,0.54,31572.54,151598.581,48.208,-0.457554165,37.70380661,0.299720877,420499
002594.SZ,20170817,48.3,48.39,48.04,48.32,48.26,0.06,0.12,26240.32,126497.145,48.392,-0.444614738,40.78921618,0.355195113,60268
002594.SZ,20170818,48.29,48.7,48.05,48.55,48.32,0.23,0.48,31674.32,153626.476,48.392,-0.411062598,58.59702399,0.175538485,30196
002594.SZ,20170821,48.5,49.08,48.48,48.66,48.55,0.11,0.23,33868.29,164854.875,48.392,-0.371315905,67.58414431,0.235141156,280941
002594.SZ,20170822,48.8,48.96,48.12,48.16,48.66,-0.5,-1.03,37715.36,182505.874,48.392,-0.375829853,51.1880189,0.412668985,47857
002594.SZ,20170824,48.31,48.39,47.91,48,48.27,-0.27,-0.56,33926.72,163248.155,48.568,-0.376212814,19.75383459,0.206973466,129029
002594.SZ,20170825,48.51,48.99,48.09,48.68,48,0.68,1.42,53405.92,260138.57,48.568,-0.325440239,58.61815853,0.469917982,223580
002594.SZ,20170828,48.8,49.58,48.71,49.35,48.68,0.67,1.38,64106.41,316073.108,48.568,-0.228505141,90.6303273,0.566162126,539048
002594.SZ,20170829,49,49,48.13,48.42,49.35,-0.93,-1.88,74521.09,360559.689,48.568,-0.224142827,75.1068797,0.190096321,138697
002594.SZ,20170830,48.3,48.45,47.99,48.39,48.42,-0.03,-0.06,37789.09,182161.66,48.568,-0.220563887,30.34419831,0.391564551,254427
002594.SZ,20170831,48.31,48.67,48.3,48.49,48.39,0.1,0.21,29314.39,142056.447,48.944,-0.207269118,-2.33757619,0.528558241,14148
002594.SZ,20170901,48.49,48.6,48.11,48.29,48.49,-0.2,-0.41,33500.64,161731.351,48.944,-0.210445364,13.35981236,0.239768338,422147
002594.SZ,20170904,48.42,48.99,48.41,48.76,48.29,0.47,0.97,49331.69,240744.075,48.944,-0.173042759,44.24484365,0.592794919,1024475
002594.SZ,20170906,49.05,50.88,49.04,50.3,48.88,1.42,2.91,128700.78,644059.292,48.944,0.014592713,93.57225572,0.512016445,463016
002594.SZ,20170907,50.01,50.3,49.51,49.57,50.3,-0.73,-1.45,67109.45,334326.437,52.386,0.071196692,78.61140464,0.518381394,86348
002594.SZ,20170908,49.65,49.85,49.39,49.82,49.57,0.25,0.5,42648.69,211530.238,52.386,0.134676201,69.14107195,0.127171373,5610
002594.SZ,20170911,52.62,53.5,51.65,51.85,49.82,2.03,4.07,190193.88,993398.565,52.386,0.344813409,59.45701273,0.259291805,370323
002594.SZ,20170912,52.4,57.04,52.4,55.81,51.85,3.96,7.64,495529.42,2746256.727,52.386,0.821418761,85.03048268,0.347538704,182225
002594.SZ,20170913,55,55.35,54,54.88,55.81,-0.93,-1.67,236513.15,1291741.256,52.386,1.111278581,89.92752126,0.338898475,237597
002594.SZ,20170914,55.6,55.88,54,54.47,54.88,-0.41,-0.75,146047.51,798992.544,56.974,1.293006034,80.26863478,0.374583148,273844
002594.SZ,20170915,54.17,54.19,53,53.4,54.47,-1.07,-1.96,125873.6,672584.956,56.974,1.335293857,54.34468485,0.572645695,2297553
002594.SZ,20170918,53.39,58.54,53.39,57.93,53.4,4.53,8.48,372631.68,2105090.645,56.974,1.714575839,74.72999784,0.482795873,765807
002594.SZ,20170919,57.5,57.66,56.38,57.25,57.93,-0.68,-1.17,215409.82,1228898.008,56.974,1.937949746,89.5817637,0.334610644,188088
002594.SZ,20170920,57.17,62.98,56.66,61.82,57.25,4.57,7.98,548300.47,3359873.751,56.974,2.455431301,109.3343887,0.449968074,696908
002594.SZ,20170921,61.35,64.38,60.61,62.57,61.82,0.75,1.21,447493.86,2798742.958,63.61,2.892712504,92.01770178,0.475625472,518289
002594.SZ,20170922,62.31,64.5,61.71,62.32,62.57,-0.25,-0.4,290495.99,1831760.254,63.61,3.182403333,82.9356525,0.328923885,271523
002594.SZ,20170925,62,62.65,59.65,60.29,62.32,-2.03,-3.26,248954.05,1520891.606,63.61,3.211165055,63.70453487,0.476402286,475275
002594.SZ,20170926,59.8,65,59.8,65,60.29,4.71,7.81,383172.84,2427224.404,63.61,3.57283119,81.87242645,0.530221457,577420
002594.SZ,20170927,66.1,70.93,65.56,67.87,65,2.87,4.42,474803.58,3241461.154,63.61,4.044417693,85.69024531,0.579679872,457448
002594.SZ,20170928,67.1,70.48,66.57,68.95,67.87,1.08,1.59,325263.96,2219983.031,69.72,4.453957914,102.0129567,0.344388853,438922
002594.SZ,20170929,68.25,69.46,66.86,68.3,68.95,-0.65,-0.94,294855.76,2005780.685,69.72,4.672213552,82.11629519,0.404888794,320091
002594.SZ,20171009,72.6,73.5,70.5,72.08,68.3,3.78,5.53,378033.29,2727755.023,69.72,5.091505422,87.2217657,0.268312264,137268
002594.SZ,20171010,71.01,71.99,69.85,70.62,72.08,-1.46,-2.03,231070.49,1637321.731,69.72,5.245520358,81.92653124,0.445873105,1075165
002594.SZ,20171011,71.25,71.6,68.08,68.65,70.62,-1.97,-2.79,229790.52,1584085.229,69.72,5.149258323,68.94277638,0.452414897,305195
002594.SZ,20171012,68.35,69.68,66.93,68.3,68.65,-0.35,-0.51,228825.96,1559905.993,67.644,4.987238116,52.17684558,0.272147689,303327
002594.SZ,20171013,68.4,68.59,66.6,67.72,68.3,-0.58,-0.85,160442.63,1079412.942,67.644,4.757196779,45.77036143,0.351559351,238722
002594.SZ,20171016,67.75,69.35,66.5,67.4,67.72,-0.32,-0.47,201483.71,1370037.807,67.644,4.497224827,24.47699893,0.407134367,46068
002594.SZ,20171017,67.1,68.35,66.71,67.37,67.4,-0.03,-0.04,115799.98,780476.725,67.644,4.239899511,-0.387079882,0.339120159,276525
002594.SZ,20171018,67.8,68.8,67.3,67.43,67.37,0.06,0.09,141560.25,962447.35,67.644,3.994759739,-14.60959505,0.548360564,1574405
002594.SZ,20171019,67.55,67.84,65.03,65.15,67.43,-2.28,-3.38,196881.19,1295850.152,66.23,3.575293995,-10.52044566,0.547093335,2593563
002594.SZ,20171020,65.02,68.68,64.5,68.55,65.15,3.4,5.22,218079.3,1456656.111,66.23,3.477133722,36.59819425,0.473877571,823993
002594.SZ,20171023,68.28,68.66,66.63,66.91,68.55,-1.64,-2.39,173726.22,1168661.896,66.23,3.22977586,48.24626773,0.360892811,405071
002594.SZ,20171024,66.84,67.55,63.88,65.06,66.91,-1.85,-2.76,204807.16,1339470.167,66.23,2.851592054,49.12332251,0.463455146,308802
002594.SZ,20171025,65.08,66,64.53,65.48,65.06,0.42,0.65,118238.18,772896.725,66.23,2.556301699,21.02071206,0.375006126,422042
002594.SZ,20171026,64.79,66.73,64.06,65.8,65.48,0.32,0.49,159153.32,1039928.786,64.132,2.321344279,23.23019633,0.28449875,88406
002594.SZ,20171027,65.97,66.5,64.8,65.13,65.8,-0.67,-1.02,116413.55,763542.709,64.132,2.057359471,32.42588972,0.604848068,1081499
002594.SZ,20171030,64.85,64.85,61.7,62.53,65.13,-2.6,-3.99,205126.98,1287173.023,64.132,1.619680667,17.38596314,0.284927758,355774
002594.SZ,20171031,62.44,63.39,62.03,63,62.53,0.47,0.75,103125.07,648127.183,64.132,1.295804901,7.3488446,0.043551034,46851
002594.SZ,20171101,64.05,65.48,63.77,64.2,63,1.2,1.9,150590.5,975306.221,64.132,1.12301557,23.00920566,0.471995282,269905
002594.SZ,20171102,64,64.44,62.61,63.32,64.2,-0.88,-1.37,100879.16,639052.791,65.206,0.904641985,33.36827589,0.648002606,383244
002594.SZ,20171103,63.32,65.65,63.03,64.25,63.32,0.93,1.47,139520.67,903065.031,65.206,0.797430294,47.89761369,0.551483424,47345
002594.SZ,20171107,65.85,66.77,64.85,65.52,65.57,-0.05,-0.08,113896.42,746407.099,65.206,0.805998093,97.57117413,0.415676696,91298
002594.SZ,20171108,65.5,68.36,65.12,67.37,65.52,1.85,2.82,220709.45,1484376.001,65.206,0.94153468,109.1751328,0.536266703,555030
002594.SZ,20171109,67.84,69.3,67.01,67.99,67.37,0.62,0.92,167087.07,1137272.812,67.54,1.086453263,92.90225751,0.513358476,602813
002594.SZ,20171110,67.9,67.9,66.73,67.65,67.99,-0.34,-0.5,132075.67,889563.474,67.54,1.160489722,83.89907863,0.237287165,51648
002594.SZ,20171113,68.01,70.23,67.75,70.1,67.65,2.45,3.62,240137.55,1664811.921,67.54,1.400712136,92.40403173,0.638826639,178727
002594.SZ,20171114,70.11,70.25,67.71,68,70.1,-2.1,-3,172747.84,1188914.356,67.54,1.405436682,79.54522766,0.440593977,290586
002594.SZ,20171115,67.51,67.69,63.7,63.96,68,-4.04,-5.94,233004.18,1516989.636,67.54,1.070842674,29.22827934,0.433549072,301433
002594.SZ,20171116,63.8,64.9,62.76,64.23,63.96,0.27,0.42,117896.31,753593.296,68.48,0.818031498,-14.92744518,0.590384092,126532
