trade_date,close£¨Y£©,change(X2),pct_chg(x3),vol(X4),MACD(X5),slowj(X6),score(X7),read(X8)
20171225,61.99,-0.21,-0.34,-0.415212294,-0.863993134,58.22387164,0.358690914,-0.227846915
20171226,63.36,1.37,2.21,-0.001694927,-0.716110604,83.95760851,0.275298919,-0.472242235
20171227,67.11,3.75,5.92,1.359420161,-0.29294212,87.30728527,0.422848943,0.072713891
20171228,65.68,-1.43,-2.13,0.688294056,-0.072135562,80.84660544,0.366052957,-0.244142678
20171229,65.05,-0.63,-0.96,0.022263811,0.051426676,49.96080192,0.280711889,-0.395543595
20180102,65.85,0.8,1.23,0.201025257,0.211466302,45.1232177,0.598649409,1.335596432
20180103,66.12,0.27,0.41,0.405934533,0.355982063,58.76854773,0.698401047,7.355293507
20180104,65.05,-1.07,-1.62,0.128854114,0.37979376,52.85834319,0.490846958,0.205736329
20180105,64.38,-0.67,-1.03,0.016781359,0.340674222,33.04182508,0.400379957,0.130649583
20180108,65.21,0.83,1.29,0.280439987,0.372353509,24.41751037,0.35329426,0.062174895
20180109,65.42,0.21,0.32,-0.070586608,0.409682256,27.73666382,0.431055376,-0.47429
20180110,65.67,0.25,0.38,-0.070952436,0.454202701,36.96850128,0.265489893,0.164887955
20180111,65.4,-0.27,-0.41,-0.219586372,0.462368831,42.62313104,0.482101978,-0.34606007
20180112,67.08,1.68,2.57,0.770515534,0.59751473,77.69920668,0.460577136,0.481421733
20180115,65.14,-1.94,-2.89,0.405776024,0.541831149,60.73899012,0.234581341,-0.359812575
20180116,64.8,-0.34,-0.52,-0.057263348,0.464907191,32.01153487,0.63272201,0.388495178
20180117,63.75,-1.05,-1.62,0.113202528,0.315580361,-6.501073295,0.70074884,1.867178355
20180118,63.17,-0.58,-0.91,-0.241073001,0.148722243,-2.522039842,0.226222467,0.254820992
20180119,63.2,0.03,0.05,-0.417545335,0.01869127,6.640096042,0.470192801,0.396293541
20180122,66.6,3.4,5.38,0.57757723,0.187827216,52.79324395,0.680324139,0.229170482
20180123,66.81,0.21,0.32,0.171058407,0.33495279,94.4146293,0.57135514,0.228232952
20180124,66.51,-0.3,-0.45,-0.218611659,0.422473365,114.6690519,0.643187573,0.697105178
20180125,65.64,-0.87,-1.31,-0.182017387,0.416827395,73.68316438,0.63189889,-0.450006723
20180126,65.5,-0.14,-0.21,-0.324983309,0.396485654,51.39822616,0.552224068,-0.349261244
20180129,62.9,-2.6,-3.97,0.185129786,0.168622629,9.373176627,0.627318378,2.135556777
20180130,63.45,0.55,0.87,-0.388532351,0.032050486,-3.821854706,0.579800842,1.750684006
20180131,63.04,-0.41,-0.65,-0.401596835,-0.108022281,-21.83784723,0.623110285,1.259204134
20180201,60.66,-2.38,-3.78,0.199727487,-0.406392429,0.636043077,0.513450518,-0.08076563
20180202,61.9,1.24,2.04,-0.274002709,-0.536609582,20.02241106,0.638167053,4.085205176
20180206,58.51,-2.96,-4.82,0.009465052,-0.99736006,14.35859163,0.516476173,0.911172615
20180207,58.9,0.39,0.67,-0.171713818,-1.213854445,8.622471026,0.569541622,-0.114434493
20180208,59.51,0.61,1.04,-0.470473294,-1.320978484,17.81480459,0.215283904,-0.303147484
20180209,56.65,-2.86,-4.81,-0.080788999,-1.618001838,20.84949198,0.509240672,1.614246572
20180212,59.62,2.97,5.24,-0.184703846,-1.595350598,36.21768336,0.878650937,0.286579842
20180213,59.5,-0.12,-0.2,-0.395120311,-1.568995916,42.85098332,0.538741941,-0.2662096
20180214,60.5,1,1.68,-0.388325114,-1.450695286,85.47995247,0.730172839,0.360021797
20180222,62.32,1.82,3.01,-0.04490901,-1.196292281,100.0288634,0.55694202,0.215002668
20180223,62.8,0.48,0.77,-0.35577654,-0.94505013,113.2297142,0.601872709,0.049220113
20180226,64.91,2.11,3.36,0.440721672,-0.569119098,109.9022463,0.611876191,0.960436149
20180227,63.46,-1.45,-2.23,-0.018124,-0.383770066,87.37121932,0.897566582,-0.059673247
20180228,63.51,0.05,0.08,-0.210713767,-0.230191536,72.61396011,0.593537362,-0.330911549
20180301,63.27,-0.24,-0.38,-0.230870528,-0.12638851,62.65216056,0.287122829,0.200374311
20180302,62.87,-0.4,-0.63,-0.360405973,-0.075529861,54.64757351,0.427753823,0.123515304
20180305,65.12,2.25,3.58,0.386042919,0.144664578,71.0558308,0.583163918,-0.12757637
20180306,66.58,1.46,2.24,0.387539156,0.432000226,92.24971517,0.729406127,0.618188126
20180307,64.53,-2.05,-3.08,-0.065352592,0.488664905,83.73973214,0.524533233,0.378702506
20180308,64.87,0.34,0.53,-0.318834971,0.554613985,55.41300514,0.545088635,0.290227165
20180309,65.55,0.68,1.05,-0.126797255,0.654208119,43.50506534,0.825660988,-0.120267332
20180312,66.85,1.3,1.98,0.284208294,0.828486052,85.87532424,0.460150636,0.239275665
20180313,66,-0.85,-1.27,0.126329886,0.887780887,93.72897475,0.791131077,1.119109096
20180314,64.36,-1.64,-2.48,-0.025322252,0.793293583,56.21396464,0.625895464,0.416092708
20180315,64.7,0.34,0.53,-0.205070986,0.737347193,17.94924888,0.808673366,3.446327396
20180316,64.23,-0.47,-0.73,-0.284810014,0.647618856,-12.94361645,0.739182059,3.395963909
20180319,64.25,0.02,0.03,-0.435206244,0.571534047,-9.051636271,0.557707557,0.046319114
20180320,62.8,-1.45,-2.26,0.046206748,0.389740718,-7.226821134,0.382154669,-0.215223148
20180321,62.6,-0.2,-0.32,-0.16133083,0.226914141,8.458222447,0.263372903,-0.442855996
20180322,62.59,-0.01,-0.02,-0.36288288,0.095959824,14.83044042,0.449850885,0.192970698
20180323,59.48,-3.11,-4.97,0.20997604,-0.255824439,7.935644071,0.549583057,-0.252344015
20180326,60.4,0.92,1.55,-0.155773839,-0.455133199,24.02724771,0.564669279,-0.226625658
20180327,61.3,0.9,1.49,-0.254708812,-0.534305211,45.87187216,0.666420153,0.252900699
20180328,56.19,-5.11,-8.34,1.880232517,-0.997880944,36.09192215,0.415191535,0.523664067
20180329,55.99,-0.2,-0.36,0.307757688,-1.365663858,16.05367506,0.311343556,0.076651108
20180330,56.3,0.31,0.55,-0.181515966,-1.613520399,-0.140791309,0.638031447,1.919390176
20180402,55.67,-0.63,-1.12,-0.161945506,-1.839578711,10.9598778,0.613761051,0.761391817
20180403,54.27,-1.4,-2.51,0.172015581,-2.107406975,9.444660896,0.816035254,4.171828072
20180404,54.82,0.55,1.01,-0.176253408,-2.249353256,6.33590677,0.66900191,6.786835379
20180409,56.34,1.52,2.77,0.140631748,-2.213677514,25.73466934,0.521101039,0.231806259
20180410,56.66,0.32,0.57,0.046559504,-2.134972273,46.79989516,0.774948686,0.127625224
20180411,56.13,-0.53,-0.94,-0.233892784,-2.091257658,68.12764929,0.531669835,-0.412684369
20180412,55.9,-0.23,-0.41,-0.416986501,-2.051523897,67.97228243,0.65138755,0.610106036
20180413,55.6,-0.3,-0.54,-0.508850128,-2.020945892,61.25149883,0.361325141,-0.378374037
20180416,54.92,-0.68,-1.22,-0.411948634,-2.028203058,34.38835769,0.63791433,0.379413878
20180417,53.59,-1.33,-2.42,-0.252890511,-2.116872312,-2.744438397,0.784306365,-0.016752437
20180418,53.45,-0.14,-0.26,-0.089301981,-2.173386716,-2.017304647,0.634226018,3.122657282
20180419,53.87,0.42,0.79,-0.425877306,-2.159392169,16.44575926,0.794004949,0.203900331
20180420,52.26,-1.61,-2.99,-0.366471499,-2.252252371,22.93141034,0.750939612,1.470440476
20180423,52.95,0.69,1.32,-0.404672948,-2.244296662,17.30057085,0.281401122,-0.304771715
20180425,53.84,-0.24,-0.44,-0.479584986,-2.021757993,56.30154321,0.387191228,-0.151598536
20180426,52.53,-1.31,-2.43,-0.416174267,-2.024411896,39.78024777,0.293726442,-0.352855111
20180427,52.96,0.43,0.82,-0.503368338,-1.969118949,18.93221814,0.657428677,0.016990442
20180502,49.25,-3.71,-7.01,0.307475003,-2.199312579,-3.203927767,0.653354126,2.179947619
20180503,49.61,0.36,0.73,-0.238620251,-2.325882373,12.46279154,0.559234705,0.734374076
20180504,49.25,-0.36,-0.73,-0.440538956,-2.427258908,5.581511159,0.505336278,0.195692826
20180507,50.36,1.11,2.25,-0.23099429,-2.39047689,27.9052076,0.607072,1.114703113
20180508,51.88,1.52,3.02,-0.179505816,-2.213163606,57.73561811,0.773783456,0.518559049
20180509,51.5,-0.38,-0.73,-0.464086779,-2.079335095,74.35861652,0.136492345,-0.479637625
20180510,51.84,0.34,0.66,-0.506066793,-1.923665064,77.70264452,0.398198228,-0.362477136
20180511,52.95,1.11,2.14,-0.088090663,-1.691232247,87.48162916,0.216155149,0.25994657
20180516,52.68,-0.39,-0.73,-0.396327658,-1.190871684,78.62940039,0.601882845,-0.350498949
20180517,52.77,0.09,0.17,-0.539570061,-1.066297495,76.36565316,0.351214477,-0.272500924
20180518,54,1.23,2.33,-0.11663052,-0.858425439,86.21456312,0.464476234,0.092286899
20180521,54.54,0.54,1,-0.234506799,-0.642703168,90.59892892,0.299337977,-0.10871679
20180522,55,0.46,0.84,-0.385534085,-0.429670583,100.4821709,0.625619597,0.759502364
20180523,54.68,-0.32,-0.58,-0.200046108,-0.283395246,80.46930392,0.36304053,-0.296821208
20180524,54.15,-0.53,-0.97,-0.434265118,-0.207841689,56.19228844,0.687392034,1.427815728
20180525,54.22,0.07,0.13,-0.432136749,-0.140694695,35.83576161,0.587622042,1.825980463
20180528,52.78,-1.44,-2.66,-0.353330325,-0.201355087,3.466129675,0.645948951,1.493076906
20180529,53.5,0.72,1.36,-0.247889873,-0.189150494,10.27709817,0.450802636,-0.439149049
20180530,50.4,-3.1,-5.79,0.008180684,-0.424726376,-8.579206477,0.303382457,-0.381579323
20180531,51.15,0.75,1.49,-0.371560823,-0.544625129,11.85222943,0.416752767,-0.259716789
20180601,50.91,-0.24,-0.47,-0.47720057,-0.651501643,8.183688845,0.673014547,0.030483893
20180604,50.2,-0.71,-1.39,-0.414020665,-0.78445046,7.661114134,0.342220198,-0.412192987
20180605,51.22,1.02,2.03,-0.393422877,-0.798305511,17.09092621,0.258517478,0.576613988
20180606,51.12,-0.1,-0.2,-0.313193431,-0.808040317,23.22803313,0.326287552,-0.289748609
20180607,50.92,-0.2,-0.39,-0.49266403,-0.822413281,34.11785488,0.569546859,-0.455183701
20180608,50.13,-0.79,-1.55,-0.426078089,-0.887321863,13.49114876,0.359241463,0.685408661
20180611,49.42,-0.71,-1.42,-0.496666543,-0.984702411,-2.807080853,0.426056805,0.067434113
20180612,50.03,0.61,1.23,-0.468489039,-1.001115063,17.84688617,0.645385641,0.249183472
20180613,49.06,-0.97,-1.94,-0.446915875,-1.079944178,17.47007131,0.648398651,0.817904766
20180614,49.05,-0.01,-0.02,-0.535388605,-1.130195545,23.01231459,0.703221564,3.021757604
20180615,48.18,-0.87,-1.77,-0.442316224,-1.226088262,-6.463805672,0.705767051,3.179780859
20180619,44.98,-3.2,-6.64,0.139794779,-1.542516024,9.214476434,0.724310584,0.031265168
20180620,45.39,0.41,0.91,-0.379548641,-1.740144429,21.81274627,0.526514309,0.373408336
20180621,45.77,0.38,0.84,-0.220546525,-1.844837402,39.58202356,0.246576798,-0.455085014
20180622,46.85,1.08,2.36,-0.350661735,-1.819684178,55.78837939,0.274136501,-0.478552063
20180625,46.06,-0.79,-1.69,-0.375783974,-1.842260037,53.62366686,0.626644828,0.641653119
20180626,46.38,0.32,0.69,-0.320372159,-1.813426193,53.45339133,0.644912609,-0.44249003
20180627,47.1,0.72,1.55,-0.060529903,-1.712733853,55.4627197,0.339058679,-0.458927656
20180628,46.01,-1.09,-2.31,-0.343891027,-1.701277074,54.26964458,0.580003258,0.373069098
20180629,47.68,1.67,3.63,-0.23052836,-1.53969382,87.34304685,0.56543066,-0.304383133
20180702,45.98,-1.7,-3.57,-0.339884212,-1.53116342,61.05677882,0.548398373,-0.186768271
20180703,45.35,-0.63,-1.37,-0.080564804,-1.557287313,45.47639814,0.658514401,0.359947781
20180704,45.79,0.44,0.97,-0.326135807,-1.524908172,14.88254097,0.774207239,1.33519757
20180705,45.58,-0.21,-0.46,-0.389687082,-1.498914165,24.78064799,0.711006408,0.771379808
20180706,46.03,0.45,0.99,-0.289794851,-1.42556941,49.56055715,0.698222217,1.506118039
20180709,46.52,0.49,1.06,-0.247757837,-1.312771447,60.86358636,0.609323197,1.002571572
20180710,46.63,0.11,0.24,-0.467013318,-1.200661688,77.7232912,0.514509499,0.055626573
20180711,45.46,-1.17,-2.51,-0.431009814,-1.192476985,58.09870744,0.374217281,-0.12260499
20180712,46.52,1.06,2.33,-0.274860857,-1.087916583,59.1572398,0.572924879,-0.145235253
20180713,45.95,-0.57,-1.23,-0.409987047,-1.039068215,56.11740464,0.704827155,-0.317732664
20180716,43.95,-2,-4.35,0.183590199,-1.148499629,47.55994449,0.438246471,0.601793676
20180717,43.55,-0.4,-0.91,-0.276696531,-1.253057008,12.15990532,0.587936832,2.082736384
20180718,43.3,-0.25,-0.57,-0.479555203,-1.340638351,-14.86665966,0.372324185,0.73818999
20180719,42.15,-1.15,-2.66,-0.338895766,-1.485716174,-10.89326088,0.681074429,3.407251284
20180720,42.91,0.76,1.8031,-0.379783178,-1.521823116,6.203631523,0.511442497,0.740484473
20180723,43.5,0.59,1.375,-0.421094245,-1.48570379,25.43989393,0.803629473,1.486142058
20180724,44.29,0.79,1.8161,-0.391818595,-1.377454132,54.54369987,0.703685553,1.557782967
20180725,44.05,-0.24,-0.5419,-0.315138639,-1.296090963,61.36936927,0.688085629,0.025125987
20180726,43,-1.05,-2.3837,-0.422342708,-1.301335307,50.68136803,0.548499557,0.554045405
20180727,42.99,-0.01,-0.0233,-0.546440954,-1.291411812,38.47084798,0.465289434,0.304976824
20180730,42.5,-0.49,-1.1398,-0.388095955,-1.308008369,22.71567737,0.727916435,0.941087244
20180731,42.24,-0.26,-0.6118,-0.600860021,-1.326846033,11.86213541,0.711539013,1.708281305
20180801,41.98,-0.26,-0.6155,-0.484376154,-1.347224874,-5.704724068,0.652938423,3.72667167
20180802,40.1,-1.88,-4.4783,0.042513807,-1.497809722,-2.729911022,0.532094196,0.461914517
20180803,38.33,-1.77,-4.414,-0.052332285,-1.739916829,-1.993826612,0.443274967,2.262627129
20180806,37.29,-1.04,-2.7133,-0.240355327,-1.992736735,3.900764114,0.417508203,0.552299871
20180807,38,0.71,1.904,-0.286877578,-2.111467582,10.46251998,0.38572837,-0.321982392
20180808,38.29,0.29,0.7632,-0.246300731,-2.157294113,25.99076971,0.589472902,0.068478555
20180809,39.25,0.96,2.5072,-0.231359787,-2.092032346,46.69058162,0.541565406,-0.29412992
20180810,41.69,2.44,6.2166,0.006139511,-1.822416633,82.95288616,1.0537,-0.479674633
20180813,43.17,1.48,3.55,0.243963273,-1.472348292,116.5383551,0.475051753,-0.18471845
20180814,43.15,-0.02,-0.0463,-0.172497924,-1.182894768,125.2885562,0.294917119,0.068069413
20180815,42.13,-1.02,-2.3638,-0.033246452,-1.02400218,94.92876719,0.626381083,0.427338963
20180816,42.26,0.13,0.3086,-0.238291569,-0.877473775,71.13142635,0.55664641,0.125330741
20180817,42.45,0.33,0.7835,-0.37543949,-0.737515922,68.59737578,0.427025826,-0.273619381
20180820,45.24,2.79,6.5724,0.367115016,-0.39689349,93.18362278,0.501411888,-0.0831588
20180821,44.9,-0.34,-0.7515,-0.036251501,-0.152623569,101.4426963,0.517076433,-0.45807442
20180822,44.79,-0.11,-0.245,-0.098950667,0.031720371,96.69657515,0.57688144,-0.152009734
20180823,44.32,-0.47,-1.0493,-0.161525243,0.13829502,69.99496456,0.451587122,-0.424543309
20180824,43.45,-0.87,-1.963,-0.202951055,0.150815956,41.96453477,0.328855843,-0.171019401
20180827,45.01,1.56,3.5903,-0.125752139,0.28335155,56.64284216,0.559831804,-0.480427124
20180828,45.59,0.58,1.2886,-0.18116594,0.430228707,81.15888165,0.487264688,-0.140975245
20180829,46.3,0.71,1.5574,-0.094254802,0.597038689,109.0880261,0.307208907,-0.357810043
20180830,45,-1.3,-2.8078,-0.095970436,0.617222706,74.05935751,0.457972312,-0.187387123
20180831,44.46,-0.54,-1.2,-0.297355126,0.582925595,34.18885442,0.390098334,-0.156672715
20180903,43.67,-0.79,-1.7769,-0.38685138,0.486391669,-1.855129569,0.334342632,-0.131953569
20180904,44.52,0.85,1.9464,-0.357945529,0.473023018,14.48573574,0.632382817,-0.219766882
20180905,42.5,-2.02,-4.5373,-0.165344594,0.296018828,0.361111111,0.468707745,-0.081941655
20180906,42.6,0.1,0.2353,-0.462667315,0.161944105,4.579198696,0.443354316,-0.440218163
20180907,42.82,0.22,0.5164,-0.281913919,0.072604147,-4.650011647,0.443328293,-0.240530307
20180910,41.73,-1.09,-2.5455,-0.412886781,-0.085170511,11.3232135,0.612316221,-0.398588513
20180911,41.52,-0.21,-0.5032,-0.55940029,-0.224564668,14.54976966,0.383331129,-0.307977
20180912,42.04,0.52,1.2524,-0.388541782,-0.289735991,24.63023292,0.540866932,-0.274818022
20180913,42.92,0.88,2.0932,-0.39207944,-0.26729488,57.69157138,0.360014142,-0.291983468
20180914,44.81,1.89,4.4035,0.020645052,-0.095897486,102.4396362,0.606666839,-0.363061037
20180917,44.81,0,0,-0.145989064,0.03948107,117.588701,0.610993696,0.646252365
20180918,45.08,0.27,0.6025,-0.287202538,0.166635425,115.8733196,0.565917535,0.652237347
20180919,46.96,1.88,4.1704,0.224772291,0.414330314,101.6295511,0.507908964,-0.152544291
20180920,45.95,-1.01,-2.1508,-0.172210606,0.523101748,85.16255436,0.628532727,1.561243195
20180921,47.01,1.06,2.3069,0.492823665,0.686918663,74.98298779,0.494589168,0.580028984
20180925,48.2,1.19,2.5314,-0.003263469,0.902365891,79.62331285,0.312994287,-0.240295924
20180926,48.26,0.06,0.1245,-0.026139946,1.065666529,92.70743753,0.281524749,-0.021308507
20180927,47.8,-0.46,-0.9532,-0.331472656,1.144769121,90.41135383,0.702617037,0.004812824
20180928,49.1,1.3,2.7197,-0.214850467,1.297401987,90.35199377,0.764569003,1.374197611
20181008,46.55,-2.55,-5.1935,0.070712738,1.19878213,56.6276858,0.610734099,-0.467961668
20181009,47.09,0.54,1.16,-0.506454544,1.150931449,44.38525624,0.695952763,-0.202371165
20181010,45.91,-1.18,-2.5058,-0.120999936,1.006194517,-6.327537604,0.474978914,-0.006787062
20181011,42.82,-3.09,-6.7306,0.140257648,0.634834305,-16.94319498,0.4891163,-0.191408636
20181012,46.42,3.6,8.4073,0.218103505,0.62382748,15.57415831,0.41333121,-0.087145361
20181015,46.93,0.51,1.0987,-0.061303668,0.648778515,65.46611591,0.574838012,-0.471837206
20181016,45.96,-0.97,-2.0669,-0.315565189,0.583554642,89.74990641,0.611238061,-0.174983346
20181017,47.31,1.35,2.9373,0.061393976,0.633495429,78.01311145,0.777791906,-0.373963942
20181018,46.18,-1.13,-2.3885,-0.156991362,0.575261056,66.04308975,0.412649658,-0.418877005
20181019,47.02,0.84,1.819,0.141830657,0.590088699,89.20292439,0.597675333,0.021530064
20181023,48.46,-1.55,-3.0994,0.103548961,0.891060958,96.80654197,0.627581882,2.950653308
20181024,48.77,0.31,0.6397,0.014025407,0.950733645,84.98066344,0.489327535,-0.352069724
20181025,49.6,0.83,1.7019,0.06623139,1.052862005,78.08729607,0.204648889,0.305891739
20181026,48.62,-0.98,-1.9758,-0.215600405,1.042702036,78.81435284,0.47353935,-0.285796999
20181029,47.38,-1.24,-2.5504,-0.277620118,0.923941923,61.46751302,0.567927776,-0.01165153
20181030,46.53,-0.85,-1.794,-0.052572364,0.752560731,29.04438496,0.729648413,0.229739991
20181031,46.79,0.26,0.5588,-0.344833641,0.630452266,22.65232975,0.568599838,-0.082529668
20181101,45.7,-1.09,-2.3296,0.051110676,0.440647033,9.801924165,0.667586645,6.117255527
20181102,48.02,2.32,5.0766,0.300428973,0.471988836,39.74225857,0.499063824,-0.195378749
20181105,48.25,0.23,0.479,0.059950271,0.509513168,59.06509702,0.767467587,-0.012710364
20181106,47.63,-0.62,-1.285,-0.390345109,0.483647466,79.30501158,0.308586983,-0.43378292
20181107,47.25,-0.38,-0.7978,-0.275590361,0.427557273,55.48900769,0.640254029,0.021682207
20181108,48.98,1.73,3.6614,0.325265879,0.516745215,69.00276735,0.583068528,-0.358430951
20181109,50,1.02,2.0825,0.363441268,0.662100494,92.58003803,0.577955228,-0.241254015
20181112,51.61,1.61,3.22,0.255387075,0.89687058,117.3750005,0.570214807,0.133606094
20181113,51,-0.61,-1.1819,0.025099265,1.02192554,93.77725462,0.713531519,-0.154335057
20181114,51.9,0.9,1.7647,-0.005897313,1.18005207,86.35693288,0.521010892,-0.384807224
20181115,51.81,-0.09,-0.1734,-0.276179806,1.283313003,80.43755312,0.511664807,-0.129264336
20181116,51.55,-0.26,-0.5018,0.086032829,1.328850053,81.41865207,0.721426016,2.198165731
20181119,54.7,3.15,6.1106,0.493447524,1.60066569,88.09283714,0.691136306,0.504993638
20181120,55.4,0.7,1.2797,0.582158101,1.85122591,86.15176169,0.591126083,-0.2996338
20181121,55,-0.4,-0.722,-0.072309854,1.994528352,82.95066713,0.566966345,-0.130263546
20181122,55.3,0.3,0.5455,-0.006946482,2.108004301,71.20612372,0.522466865,-0.007952807
20181123,54,-1.3,-2.3508,-0.063457849,2.069183414,52.86283788,0.714047349,0.599554705
20181126,54.16,0.16,0.2963,-0.166246174,2.027951284,44.75151001,0.797424716,0.135559283
20181127,57.25,3.09,5.7053,0.465884945,2.219032079,72.53872255,0.507615978,-0.033052311
20181128,57.65,0.4,0.6987,0.149887885,2.375359972,98.59340493,0.642114387,-0.007220875
20181129,57.65,0,0,0.017198396,2.470769461,107.655233,0.507089318,-0.125608789
20181130,57,-0.65,-1.1275,-0.109145529,2.465511717,67.96819807,0.543417811,0.367162244
20181203,56.08,-0.92,-1.614,0.756282502,2.359905088,39.24349509,0.47671106,-0.24938956
20181204,56.32,0.24,0.428,0.127718327,2.269416646,33.09692632,0.435038274,-0.134369355
20181205,57.93,1.61,2.8587,0.441829662,2.301091893,60.62722269,0.595726711,0.038781861
20181206,55.35,-2.58,-4.4537,0.272867717,2.093873447,52.11276311,0.582609363,-0.243700641
20181207,56.89,1.54,2.7823,0.194517958,2.03051001,51.34682246,0.455334822,-0.02939882
20181210,55.39,-1.5,-2.6367,0.104715937,1.838068457,2.046525221,0.484127235,0.267975204
20181211,56.16,0.77,1.3901,0.071447041,1.727773012,14.92810576,0.523083646,-0.412297843
20181212,58.25,2.09,3.7215,0.234640622,1.788393128,55.50702829,0.397879252,-0.055941628
20181213,58.4,0.15,0.2575,-0.014696703,1.827472784,107.419676,0.61383075,0.059785837
20181214,57.3,-1.1,-1.8836,-0.082152787,1.74951556,105.8398788,0.424158181,-0.323618959
20181217,54.89,-2.41,-4.2059,0.331862939,1.476249752,31.81253972,0.288059774,0.138635041
20181218,55.04,0.15,0.2733,-0.094942528,1.257295061,-11.26911664,0.599125198,1.576313589
20181219,53.5,-1.54,-2.798,0.087043943,0.948572212,-26.16798232,0.353312779,-0.251213222
20181220,53.87,0.37,0.6916,0.012249877,0.725401065,0.360646299,0.313721926,-0.461583992
20181221,52.98,-0.89,-1.6521,0.003039241,0.471288046,8.386790062,0.534551642,-0.227415158
20181224,53.21,0.23,0.4341,-0.175723197,0.285173424,22.49613814,0.886037846,-0.435300239
20181225,52.22,-0.99,-1.8606,0.079542489,0.057132926,20.00649691,0.419149607,-0.449788788
20181226,51,-1.22,-2.3363,-0.210552859,-0.219504306,5.996891745,0.487240455,-0.023769525
20181228,51,0.16,0.3147,-0.168225053,-0.606502527,1.363603602,0.337530403,-0.11012103
20190102,49.17,-1.83,-3.5882,-0.143014294,-0.870927961,6.472686151,0.858866294,-0.328456699
20190103,48.06,-1.11,-2.2575,-0.16019587,-1.156720788,6.546849943,0.604514027,-0.202066879
20190104,50.65,2.59,5.3891,0.196037524,-1.160840857,31.2791822,0.597834252,-0.382751236
20190107,51.39,0.74,1.461,0.274693216,-1.091808536,72.9103973,0.493823841,-0.209828235
20190108,52.88,1.49,2.8994,0.365745354,-0.906420724,118.9887076,0.489069812,-0.451069669
20190109,50.46,-2.42,-4.5764,1.318400879,-0.943892714,86.73644735,0.400213383,-8.66E-05
20190110,48.85,-1.61,-3.1906,0.418727749,-1.090927548,33.41240843,0.390469794,-0.195757051
20190111,49.02,0.17,0.348,-0.049984683,-1.180132303,-6.129635794,0.500746321,-0.424944226
20190114,48.8,-0.22,-0.4488,0.057122842,-1.254123124,-1.576113584,0.455635741,-0.305108897
20190115,48.8,0,0,-0.159756993,-1.29780114,19.18628075,0.443184401,-0.40482227
20190116,48.93,0.13,0.2664,-0.30541682,-1.30686168,25.02281473,0.307523146,-0.263033098
20190117,47.49,-1.44,-2.943,-0.033900259,-1.413939179,8.340298735,0.235494658,-0.109857863
20190118,46.82,-0.67,-1.4108,0.191553942,-1.535165832,2.400570938,0.28924186,-0.291444799
20190121,48.21,1.39,2.9688,0.234882026,-1.501766021,14.29407158,0.733465407,-0.449708604
20190122,47.7,-0.51,-1.0579,-0.155098356,-1.499167696,44.9023374,0.550623723,-0.173747697
20190123,48.8,1.1,2.3061,-0.051472813,-1.392298151,93.47290954,0.646963192,1.188731025
20190124,48.52,-0.28,-0.5738,-0.257534918,-1.315037988,105.2233883,0.58122185,-0.460202368
20190125,49.18,0.66,1.3603,-0.015820824,-1.18687076,114.9039619,0.415936437,-0.292495409
20190128,48.46,-0.72,-1.464,-0.137230377,-1.130365146,77.30428238,0.562733545,-0.329441517
20190129,48,-0.46,-0.9492,-0.341988177,-1.109907868,50.73078307,0.532643979,-0.400893276
20190130,47.15,-0.85,-1.7708,-0.160621594,-1.149037831,16.26114121,0.488737523,-0.327755607
20190131,46.42,-0.73,-1.5483,-0.25609957,-1.22483438,-8.02360198,0.364808175,-0.44072188
20190201,48.27,1.85,3.9854,-0.091510929,-1.122682566,20.65212284,0.599959715,0.498410364
20190211,50.2,1.93,3.9983,0.215336385,-0.875894876,84.62465889,0.608876652,-0.413673299
20190212,50.58,0.38,0.757,0.001240795,-0.6422476,131.0429244,0.141101909,-0.492014674
20190213,51.57,0.99,1.9573,0.166478032,-0.372897196,125.5444462,0.498865496,-0.362974685
20190214,53.72,2.15,4.1691,0.548349646,0.013891834,98.97883615,0.61124377,-0.410891547
20190215,51.67,-2.05,-3.8161,0.414260299,0.153240598,76.63730698,0.672185968,0.067586256
20190218,52.45,0.78,1.5096,0.540578909,0.32289287,71.99236923,0.6355137,-0.161142434
20190219,51.74,-0.71,-1.3537,0.343515736,0.395493449,59.05295606,0.47667671,-0.172189258
20190220,52.36,0.62,1.1983,0.183306521,0.497325887,73.65813986,0.409574226,-0.243830168
20190221,51.94,-0.42,-0.8021,0.192047504,0.537937331,62.21927058,0.276032224,-0.289586186
20190222,51.88,-0.06,-0.1155,0.139285168,0.558838749,47.36886435,0.556247425,-0.331538625
20190225,55.06,3.18,6.1295,1.286771838,0.822521185,73.08495113,0.341820629,-0.449696268
20190226,56.74,1.68,3.0512,1.564852285,1.153753621,85.40445904,0.478583696,-0.201733809
20190227,54.96,-1.78,-3.1371,1.039912826,1.258123722,80.7138936,0.476078783,-0.436128802
20190228,54.51,-0.45,-0.8188,-0.071181265,1.28966014,35.78850421,0.423636661,-0.105059187
20190301,53.8,-0.71,-1.3025,0.593340831,1.243033002,16.95431695,0.625385427,-0.032970072
20190304,53.68,-0.12,-0.223,1.649753769,1.182763501,24.12412412,0.45015647,0.095066595
20190305,54.08,0.4,0.7452,0.773221683,1.153973852,31.88903189,0.70247736,0.153316853
20190306,54.44,0.36,0.6657,0.973557203,1.146985108,43.18604319,0.336080676,-0.180600306
